Url,Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e156508579624278&slink=5p563v&f1=2,158,5,6,"град София, Гоце Делчев",2010,МНОГОСТАЕН,Тухла,210000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159507916866324&slink=5p563v&f1=2,158,6,6,"град София, Малинова долина",2020,МНОГОСТАЕН,Тухла,142999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158382686417514&slink=5p563v&f1=2,158,5,5,"град София, Малинова долина",2020,МНОГОСТАЕН,Тухла,143000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158211234834901&slink=5p563v&f1=2,158,2,4,"град София, Манастирски ливади",2018,МНОГОСТАЕН,Тухла,156998
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e151609488816692&slink=5p563v&f1=2,158,2,5,"град София, Манастирски ливади",2017,МНОГОСТАЕН,Тухла,157000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158998244178161&slink=5p563v&f1=2,158,2,5,"град София, Манастирски ливади",2017,МНОГОСТАЕН,Тухла,157000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158210743112054&slink=5p563v&f1=2,158,2,5,"град София, Манастирски ливади",0,МНОГОСТАЕН,Тухла,157000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159462500852954&slink=5p563v&f1=2,158,2,6,"град София, Манастирски ливади",2018,МНОГОСТАЕН,Тухла,157000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e152992277808855&slink=5p563v&f1=2,158,2,5,"град София, Манастирски ливади",2017,МНОГОСТАЕН,Тухла,157000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158255484528257&slink=5p563v&f1=2,158,2,5,"град София, Манастирски ливади",2018,МНОГОСТАЕН,Тухла,165000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158340799540450&slink=5p563v&f1=2,158,3,6,"град София, Център",2020,МНОГОСТАЕН,Тухла,237000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f156466283508310&slink=5p563v&f1=2,158,5,6,"град София, Гоце Делчев",2010,МЕЗОНЕТ,Тухла,210000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159137141577404&slink=5p564f&f1=1,159,0,0,"град София, Редута",0,3-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159196248510213&slink=5p564f&f1=1,159,2,4,"град София, Бояна",2013,3-СТАЕН,Тухла,119212
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159077701187372&slink=5p564f&f1=1,159,4,8,"град София, Бояна",2016,3-СТАЕН,Тухла,300000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155438015784665&slink=5p564f&f1=1,159,8,8,"град София, Витоша",2013,3-СТАЕН,Тухла,146528
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159525090226506&slink=5p564f&f1=1,159,2,5,"град София, Драгалевци",2006,3-СТАЕН,Тухла,126650
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c131099420751475&slink=5p564f&f1=1,159,2,7,"град София, Изток",2009,3-СТАЕН,Тухла,300510
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158936573400264&slink=5p564f&f1=1,159,5,5,"град София, Младост 2",2022,3-СТАЕН,Тухла,159000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159187500027978&slink=5p564f&f1=1,159,3,5,"град София, Редута",2021,3-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c151834639109187&slink=5p564f&f1=1,159,1,5,"град София, Център",2011,3-СТАЕН,Тухла,140000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156656167202846&slink=5p564f&f1=1,159,2,5,"град София, Център",2012,3-СТАЕН,Тухла,144500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158885123153007&slink=5p564f&f1=1,159,7,7,"град София, Център",2007,3-СТАЕН,Тухла,250000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158342191761749&slink=5p564f&f1=1,159,4,5,"град София, Бояна",2019,4-СТАЕН,Тухла,159500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156016464848819&slink=5p564f&f1=1,159,4,5,"град София, Витоша",2010,4-СТАЕН,Тухла,134999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156317812205905&slink=5p564f&f1=1,159,3,4,"град София, Витоша",2020,4-СТАЕН,Тухла,168000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159077840993862&slink=5p564f&f1=1,159,3,4,"град София, Витоша",2020,4-СТАЕН,Тухла,168000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154460526609673&slink=5p564f&f1=1,159,7,7,"град София, Дървеница",2020,4-СТАЕН,Тухла,198000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159100705344842&slink=5p564f&f1=1,159,7,7,"град София, Дървеница",2020,4-СТАЕН,Тухла,198285
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157538734268799&slink=5p564f&f1=1,159,7,7,"град София, Дървеница",2020,4-СТАЕН,Тухла,198287
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157684525445361&slink=5p564f&f1=1,159,7,7,"град София, Дървеница",2019,4-СТАЕН,Тухла,198287
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159100235258135&slink=5p564f&f1=1,159,7,7,"град София, Дървеница",2020,4-СТАЕН,Тухла,198287
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158194290252644&slink=5p564f&f1=1,159,7,7,"град София, Дървеница",2020,4-СТАЕН,Тухла,198287
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159077104687884&slink=5p564f&f1=1,159,2,3,"град София, Малинова долина",0,4-СТАЕН,Тухла,430000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156017193150006&slink=5p564f&f1=1,159,2,6,"град София, Манастирски ливади",0,4-СТАЕН,Тухла,222200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158194312475145&slink=5p564f&f1=1,159,7,7,"град София, Мусагеница",2020,4-СТАЕН,Тухла,198287
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159309320924703&slink=5p564f&f1=1,159,3,6,"град София, Редута",0,4-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158669600193839&slink=5p564f&f1=1,159,3,7,"град София, Редута",2021,4-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158669605725180&slink=5p564f&f1=1,159,2,7,"град София, Редута",2021,4-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159057365768907&slink=5p564f&f1=1,159,1,7,"град София, Редута",2021,4-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159100248056465&slink=5p564f&f1=1,159,7,7,"град София, Студентски град",2020,4-СТАЕН,Тухла,198287
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153494371924502&slink=5p564f&f1=1,159,7,7,"град София, Център",2019,4-СТАЕН,Тухла,195500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159483674582766&slink=5p564f&f1=1,159,3,6,"град София, Център",2020,4-СТАЕН,Тухла,237675
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159351711275396&slink=5p564f&f1=1,159,2,5,"град София, Център",2020,4-СТАЕН,Тухла,237675
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159351765195157&slink=5p564f&f1=1,159,2,5,"град София, Център",2020,4-СТАЕН,Тухла,237675
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155921963523208&slink=5p564f&f1=1,159,3,6,"град София, Център",2020,4-СТАЕН,Тухла,237675
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155844349325187&slink=5p564f&f1=1,159,3,7,"град София, Център",2020,4-СТАЕН,Тухла,237675
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155557966129769&slink=5p564f&f1=1,159,2,4,"град София, Витоша",2020,МНОГОСТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155557969234551&slink=5p564f&f1=1,159,3,4,"град София, Витоша",2020,МНОГОСТАЕН,Тухла,168000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e157805628680974&slink=5p564f&f1=1,159,7,7,"град София, Дървеница",2019,МНОГОСТАЕН,Тухла,198287
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e156984259520651&slink=5p564f&f1=1,159,2,4,"град София, Кръстова вада",2018,МНОГОСТАЕН,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158255694204469&slink=5p564f&f1=1,159,0,0,"град София, Кръстова вада",2020,МНОГОСТАЕН,Тухла,159000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159160879193991&slink=5p564f&f1=2,159,3,6,"град София, Редута",2020,МНОГОСТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f157320528613438&slink=5p564f&f1=2,159,4,5,"град София, Център",2020,МЕЗОНЕТ,Тухла,112000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f156441958006753&slink=5p564f&f1=2,159,4,5,"град София, Център",2019,МЕЗОНЕТ,Тухла,132000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f159240150423265&slink=5p564f&f1=2,159,4,5,"град София, Център",2020,МЕЗОНЕТ,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159350677835207&slink=5p564u&f1=1,160,5,6,"град София, Витоша",2011,3-СТАЕН,Тухла,134990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159360967773469&slink=5p564u&f1=1,160,2,3,"град София, Драгалевци",1994,3-СТАЕН,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158273560869350&slink=5p564u&f1=1,160,6,6,"град София, Белите брези",0,4-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158934651995505&slink=5p564u&f1=1,160,5,5,"град София, Бъкстон",2009,3-СТАЕН,Тухла,178000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159428790968941&slink=5p564u&f1=1,160,5,6,"град София, Център",0,3-СТАЕН,Тухла,448000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157919239935568&slink=5p564u&f1=1,160,1,4,"град София, Витоша",2020,4-СТАЕН,Тухла,210000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159231767416911&slink=5p564u&f1=1,160,2,3,"град София, Драгалевци",1994,4-СТАЕН,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159423829682601&slink=5p564u&f1=1,160,5,6,"град София, Манастирски ливади",0,4-СТАЕН,Тухла,154000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156741015191941&slink=5p564u&f1=1,160,5,9,"град София, Хиподрума",0,4-СТАЕН,Тухла,260000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159283220368053&slink=5p564u&f1=1,160,5,6,"град София, Център",1930,4-СТАЕН,Тухла,448000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f156638047559551&slink=5p564u&f1=1,160,5,5,"град София, Овча купел",2014,МЕЗОНЕТ,Тухла,128000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157407524957687&slink=5p564u&f1=1,160,5,6,"град София, Белите брези",2008,3-СТАЕН,Тухла,85999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157440404934278&slink=5p564u&f1=1,160,1,4,"град София, Бояна",2009,3-СТАЕН,Тухла,100800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159119034004352&slink=5p564u&f1=1,160,2,4,"град София, Бояна",2020,3-СТАЕН,Тухла,206000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158998367996651&slink=5p564u&f1=1,160,5,6,"град София, Витоша",2010,3-СТАЕН,Тухла,129499
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159256609957263&slink=5p564u&f1=1,160,3,5,"град София, Витоша",2004,3-СТАЕН,Тухла,203000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c150461381983521&slink=5p564u&f1=1,160,3,6,"град София, Гео Милев",1995,3-СТАЕН,Тухла,240000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157302661136791&slink=5p564u&f1=1,160,3,6,"град София, Гео Милев",1995,3-СТАЕН,Тухла,243900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158936957469405&slink=5p564u&f1=1,160,3,3,"град София, Драгалевци",2007,3-СТАЕН,Тухла,224000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c151762382796442&slink=5p564u&f1=1,160,0,0,"град София, Изгрев",0,3-СТАЕН,Тухла,259000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156283020060174&slink=5p564u&f1=1,160,4,5,"град София, Карпузица",0,3-СТАЕН,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154954395789645&slink=5p564u&f1=1,160,3,6,"град София, Кръстова вада",0,3-СТАЕН,Тухла,384000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159299123057328&slink=5p564u&f1=1,160,2,5,"град София, Лозенец",0,3-СТАЕН,Тухла,256000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158815915074401&slink=5p564u&f1=1,160,1,6,"град София, Лозенец",2012,3-СТАЕН,Тухла,256000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158339702041276&slink=5p564u&f1=1,160,6,7,"град София, Лозенец",0,3-СТАЕН,Тухла,375000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159076737115835&slink=5p564u&f1=1,160,6,7,"град София, Лозенец",2002,3-СТАЕН,Тухла,375000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c150801338005210&slink=5p564u&f1=1,160,7,8,"град София, Лозенец",2011,3-СТАЕН,Тухла,395000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158934781652314&slink=5p564u&f1=1,160,5,5,"град София, Манастирски ливади",2009,3-СТАЕН,Тухла,178000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158068138805331&slink=5p564u&f1=1,160,3,7,"град София, Манастирски ливади",2002,3-СТАЕН,Тухла,230000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158210602363151&slink=5p564u&f1=1,160,1,1,"град София, Манастирски ливади",2017,3-СТАЕН,Тухла,255000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158928490896230&slink=5p564u&f1=1,160,5,5,"град София, Младост 2",2022,3-СТАЕН,Тухла,158990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157000343026516&slink=5p564u&f1=1,160,6,6,"град София, Оборище",2021,3-СТАЕН,Тухла,208000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159238345591246&slink=5p564u&f1=1,160,3,5,"град София, Редута",2020,3-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159076720860480&slink=5p564u&f1=1,160,5,7,"град София, Хиподрума",2009,3-СТАЕН,Тухла,240000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156024852565954&slink=5p564u&f1=1,160,6,10,"град София, Хиподрума",2012,3-СТАЕН,Тухла,248000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159148309771370&slink=5p564u&f1=1,160,3,7,"град София, Център",2020,3-СТАЕН,Тухла,237650
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159077388852026&slink=5p564u&f1=1,160,6,6,"град София, Център",2010,3-СТАЕН,Тухла,240000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159385118041443&slink=5p564u&f1=1,160,5,6,"град София, Център",0,3-СТАЕН,Тухла,448000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157305230511443&slink=5p564u&f1=1,160,8,8,"град София, Бъкстон",2018,4-СТАЕН,Тухла,240000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157182114117782&slink=5p564u&f1=1,160,7,8,"град София, Бъкстон",2018,4-СТАЕН,Тухла,240000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155990657049301&slink=5p564u&f1=2,160,5,6,"град София, Витоша",0,4-СТАЕН,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157044312946751&slink=5p564u&f1=2,160,2,6,"град София, Витоша",1999,4-СТАЕН,Тухла,164600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159135341991495&slink=5p564u&f1=2,160,3,4,"град София, Витоша",2020,4-СТАЕН,Тухла,170469
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157355934560131&slink=5p564u&f1=2,160,1,5,"град София, Витоша",1999,4-СТАЕН,Тухла,175000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158341563780909&slink=5p564u&f1=2,160,5,5,"град София, Витоша",2022,4-СТАЕН,Тухла,188087
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159048503575455&slink=5p564u&f1=2,160,8,9,"град София, Гоце Делчев",2000,4-СТАЕН,Тухла,215000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159316326844932&slink=5p564u&f1=2,160,6,9,"град София, Изток",1971,4-СТАЕН,Тухла,270000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159515700968583&slink=5p564u&f1=2,160,3,4,"град София, Изток",0,4-СТАЕН,Тухла,290000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159337769129487&slink=5p564u&f1=2,160,3,4,"град София, Изток",0,4-СТАЕН,Тухла,490000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158926663008279&slink=5p564u&f1=2,160,4,7,"град София, Красно село",2022,4-СТАЕН,Тухла,244531
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158935957402760&slink=5p564u&f1=2,160,3,4,"град София, Лозенец",2000,4-СТАЕН,Тухла,179900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159367948137192&slink=5p564u&f1=2,160,3,5,"град София, Лозенец",2000,4-СТАЕН,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158203725031068&slink=5p564u&f1=2,160,2,4,"град София, Лозенец",0,4-СТАЕН,Тухла,223000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157234427464961&slink=5p564u&f1=2,160,4,5,"град София, Лозенец",2019,4-СТАЕН,Тухла,249000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159110220829204&slink=5p564u&f1=2,160,3,6,"град София, Лозенец",2000,4-СТАЕН,Тухла,340000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158771659312312&slink=5p564u&f1=2,160,4,4,"град София, Люлин 8",2009,4-СТАЕН,Тухла,100000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154159117575904&slink=5p564u&f1=2,160,4,6,"град София, м-т Гърдова глава",2012,4-СТАЕН,Тухла,157000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158065029416890&slink=5p564u&f1=2,160,5,5,"град София, Малинова долина",2020,4-СТАЕН,Тухла,143000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d152361064882708&slink=5p564u&f1=2,160,3,6,"град София, Манастирски ливади",2014,4-СТАЕН,Тухла,238000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d149132184896206&slink=5p564u&f1=2,160,5,6,"град София, Медицинска академия",2019,4-СТАЕН,Тухла,340900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156638042078295&slink=5p564u&f1=2,160,5,5,"град София, Овча купел",2014,4-СТАЕН,Тухла,128000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153199016862399&slink=5p564u&f1=2,160,5,5,"град София, Овча купел",2014,4-СТАЕН,Тухла,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159109434884697&slink=5p564u&f1=2,160,3,6,"град София, Редута",0,4-СТАЕН,Тухла,171999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159188199663666&slink=5p564u&f1=2,160,3,6,"град София, Редута",2020,4-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159160471833494&slink=5p564u&f1=2,160,2,5,"град София, Редута",2021,4-СТАЕН,Тухла,172000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159478167028196&slink=5p564u&f1=2,160,0,0,"град София, Редута",0,4-СТАЕН,Тухла,202000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154730702808629&slink=5p564u&f1=2,160,2,6,"град София, Стрелбище",2000,4-СТАЕН,Тухла,270000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159352414037724&slink=5p564u&f1=2,160,3,8,"град София, Хиподрума",2007,4-СТАЕН,Тухла,198000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159318405156477&slink=5p564u&f1=2,160,2,6,"град София, Център",2012,4-СТАЕН,Тухла,236000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159148325300647&slink=5p564u&f1=2,160,3,7,"град София, Център",2020,4-СТАЕН,Тухла,237650
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158816515690511&slink=5p564u&f1=2,160,3,4,"град София, Център",1931,4-СТАЕН,Тухла,239950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159538377836498&slink=5p564u&f1=2,160,0,0,"град София, Център",0,4-СТАЕН,Тухла,245597
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d144711793464957&slink=5p564u&f1=2,160,4,6,"град София, Център",1940,4-СТАЕН,Тухла,371000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d120280031989115&slink=5p564u&f1=2,160,3,4,"град София, Център",1940,4-СТАЕН,Тухла,419000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159428971257870&slink=5p564u&f1=2,160,5,6,"град София, Център",0,4-СТАЕН,Тухла,448000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157953746372279&slink=5p564u&f1=2,160,2,3,"град София, Център",0,4-СТАЕН,Тухла,450000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153735171367975&slink=5p564u&f1=2,160,4,6,"град София, Яворов",0,4-СТАЕН,Тухла,328000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158167593129503&slink=5p564u&f1=2,160,4,4,"град София, Бояна",2020,МНОГОСТАЕН,Тухла,342500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158989732781629&slink=5p564u&f1=2,160,4,4,"град София, Бояна",2020,МНОГОСТАЕН,Тухла,384000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159427669218514&slink=5p564u&f1=2,160,1,6,"град София, Бъкстон",2012,МНОГОСТАЕН,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158160864171643&slink=5p564u&f1=3,160,4,6,"град София, Гоце Делчев",1999,МНОГОСТАЕН,Тухла,170000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159549577156004&slink=5p564u&f1=3,160,6,7,"град София, Иван Вазов",2000,МНОГОСТАЕН,Тухла,260000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e156515687575395&slink=5p564u&f1=3,160,3,4,"град София, Карпузица",0,МНОГОСТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e156515615442189&slink=5p564u&f1=3,160,3,4,"град София, Княжево",2007,МНОГОСТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158990267208496&slink=5p564u&f1=3,160,1,6,"град София, Лозенец",1997,МНОГОСТАЕН,Тухла,280000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158159891518371&slink=5p564u&f1=3,160,1,7,"град София, Лозенец",0,МНОГОСТАЕН,Тухла,299000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159119996534057&slink=5p564u&f1=3,160,3,5,"град София, Център",2011,МНОГОСТАЕН,Тухла,224000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e156873986420532&slink=5p564u&f1=3,160,2,6,"град София, Център",0,МНОГОСТАЕН,Тухла,249000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158530453074459&slink=5p564u&f1=3,160,1,5,"град София, Център",1940,МНОГОСТАЕН,Тухла,252000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e157017484978486&slink=5p564u&f1=3,160,2,6,"град София, Център",1932,МНОГОСТАЕН,Тухла,252000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e154236880194458&slink=5p564u&f1=3,160,3,4,"град София, Център",0,МНОГОСТАЕН,Тухла,348500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159358721778975&slink=5p564u&f1=3,160,2,6,"град София, Център",0,МНОГОСТАЕН,Тухла,518000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f156085010871792&slink=5p564u&f1=3,160,3,4,"град София, в.з.Киноцентъра 3 част",2017,МЕЗОНЕТ,Тухла,200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f131056568896665&slink=5p564u&f1=3,160,1,5,"град София, Витоша",1999,МЕЗОНЕТ,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f157009832158464&slink=5p564u&f1=3,160,1,6,"град София, Витоша",1999,МЕЗОНЕТ,Тухла,164600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f158454233639660&slink=5p564u&f1=3,160,1,6,"град София, Витоша",1999,МЕЗОНЕТ,Тухла,185000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f156509547415951&slink=5p564u&f1=3,160,3,4,"град София, Карпузица",2007,МЕЗОНЕТ,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f156512024549723&slink=5p564u&f1=3,160,3,4,"град София, Княжево",2007,МЕЗОНЕТ,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f148404696057511&slink=5p564u&f1=3,160,7,8,"град София, Медицинска академия",2013,МЕЗОНЕТ,Тухла,180000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f159342472457829&slink=5p564u&f1=3,160,0,0,"град София, Оборище",0,МЕЗОНЕТ,Тухла,180000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159532401589327&slink=5p5664&f1=1,161,5,18,"град София, Овча купел",1984,МНОГОСТАЕН,ЕПК,185000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159540440905482&slink=5p5664&f1=1,161,8,8,"град София, Дървеница",2020,2-СТАЕН,Тухла,127000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157973734629147&slink=5p5664&f1=1,161,3,4,"град София, Център",1932,2-СТАЕН,Тухла,170000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c147748238911170&slink=5p5664&f1=1,161,3,6,"град София, Гео Милев",2019,3-СТАЕН,Тухла,192800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159423410523085&slink=5p5664&f1=1,161,2,2,"град София, Гео Милев",2020,3-СТАЕН,Тухла,198700
