Id,Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
95,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164252153062497&slink=96id29&f1=1,34,0,2,5,"град София, Банишора",2012,1-СТАЕН,Тухла,85000
96,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168189394717034&slink=96id29&f1=1,34,0,11,16,"град София, Дървеница",1980,1-СТАЕН,ЕПК,72000
97,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167697757155478&slink=96id29&f1=1,34,0,1,3,"град София, Карпузица",2023,1-СТАЕН,Тухла,40000
98,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166296839698093&slink=96id29&f1=1,34,0,1,6,"град София, Малинова долина",2023,1-СТАЕН,Тухла,48200
99,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168111721963998&slink=96id29&f1=1,34,0,11,16,"град София, Мусагеница",1980,1-СТАЕН,ЕПК,72000
100,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166843507119827&slink=96id29&f1=1,34,0,1,6,"град София, Овча купел",2024,1-СТАЕН,Тухла,56628
101,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166506830135397&slink=96id29&f1=1,34,0,2,6,"град София, Студентски град",2022,1-СТАЕН,Тухла,54200
102,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167758452078852&slink=96id29&f1=1,34,0,7,7,"град София, Зона Б-18",2007,2-СТАЕН,Тухла,84500
103,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168111893751781&slink=96id2g&f1=1,35,0,3,3,"град София, Западен парк",0,1-СТАЕН,Тухла,89990
104,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167889105056626&slink=96id2g&f1=1,35,0,1,4,"град София, Карпузица",2021,1-СТАЕН,Тухла,47000
105,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168146141347126&slink=96id2g&f1=1,35,0,4,7,"град София, Красна поляна 3",0,1-СТАЕН,Тухла,66500
106,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168131064140546&slink=96id2g&f1=1,35,0,3,8,"град София, Студентски град",2023,1-СТАЕН,Тухла,62480
107,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167370934151212&slink=96id2g&f1=1,35,0,2,9,"град София, Красно село",2025,1-СТАЕН,Тухла,56554
108,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167344531042321&slink=96id2g&f1=1,35,0,1,6,"град София, Лозенец",2004,1-СТАЕН,Тухла,87500
109,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167283453611843&slink=96id2g&f1=1,35,0,2,4,"град София, Малинова долина",2021,1-СТАЕН,Тухла,61990
110,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167411515458498&slink=96id2g&f1=1,35,0,11,12,"град София, Бъкстон",2024,1-СТАЕН,Тухла,55740
111,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164657161041305&slink=96id2g&f1=1,35,0,7,13,"град София, Бъкстон",2024,1-СТАЕН,Тухла,58840
112,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168045840344092&slink=96id2g&f1=1,35,0,9,9,"град София, Гоце Делчев",2000,1-СТАЕН,Тухла,56000
113,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167533774910497&slink=96id2g&f1=1,35,0,2,7,"град София, Дианабад",1997,1-СТАЕН,Тухла,105000
114,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167387672499160&slink=96id2g&f1=1,35,0,6,6,"град София, Дървеница",2024,1-СТАЕН,Тухла,75247
115,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167533781913124&slink=96id2g&f1=1,35,0,2,7,"град София, Изгрев",1997,1-СТАЕН,Тухла,105000
116,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167101345303586&slink=96id2g&f1=1,35,0,0,0,"град София, Карпузица",2023,1-СТАЕН,Тухла,62999
117,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165530191358857&slink=96id2g&f1=1,35,0,1,6,"град София, Кръстова вада",0,1-СТАЕН,Тухла,56530
118,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168111692184006&slink=96id2g&f1=1,35,0,1,4,"град София, Кръстова вада",2024,1-СТАЕН,Тухла,61565
119,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168181799218623&slink=96id2g&f1=1,35,0,10,12,"град София, Люлин 4",1981,1-СТАЕН,ЕПК,63900
120,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167629562196174&slink=96id2g&f1=1,35,0,1,9,"град София, Люлин 5",1980,1-СТАЕН,Панел,62500
121,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166547059361697&slink=96id2g&f1=1,35,0,1,8,"град София, Люлин 6",1987,1-СТАЕН,Панел,50000
122,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164555066081347&slink=96id2g&f1=1,35,0,0,0,"град София, Люлин 6",1987,1-СТАЕН,Панел,50000
123,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167470352734551&slink=96id2g&f1=1,35,0,3,11,"град София, Люлин 7",0,1-СТАЕН,ЕПК,69900
124,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167145921480061&slink=96id2g&f1=1,35,0,5,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,48000
125,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168046222121164&slink=96id2g&f1=1,35,0,1,6,"град София, Манастирски ливади",2022,1-СТАЕН,Тухла,69800
126,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165866753839887&slink=96id2g&f1=1,35,0,1,5,"град София, Младост 1",2005,1-СТАЕН,Тухла,60000
127,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166741249567884&slink=96id2g&f1=1,35,0,1,5,"град София, Младост 1",2003,1-СТАЕН,Тухла,60000
128,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167535126381353&slink=96id2g&f1=1,35,0,9,14,"град София, Мусагеница",1985,1-СТАЕН,ЕПК,70000
129,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166998841203096&slink=96id2g&f1=1,35,0,2,6,"град София, Овча купел",2024,1-СТАЕН,Тухла,53840
130,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167473332624727&slink=96id2g&f1=1,35,0,2,6,"град София, Овча купел",2023,1-СТАЕН,Тухла,53841
131,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167734227552468&slink=96id2g&f1=1,35,0,2,6,"град София, Овча купел",2024,1-СТАЕН,Тухла,53841
132,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167965668003327&slink=96id2g&f1=1,35,0,2,5,"град София, Овча купел",2024,1-СТАЕН,Тухла,53841
133,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167861147670659&slink=96id2g&f1=1,35,0,3,5,"град София, Овча купел",2024,1-СТАЕН,Тухла,54545
134,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166780578544720&slink=96id2g&f1=1,35,0,2,6,"град София, Овча купел",0,1-СТАЕН,Тухла,55034
135,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166843556182807&slink=96id2g&f1=1,35,0,4,6,"град София, Овча купел",2024,1-СТАЕН,Тухла,55600
136,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167734236128330&slink=96id2g&f1=1,35,0,3,6,"град София, Овча купел",2024,1-СТАЕН,Тухла,55600
137,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167965674453140&slink=96id2g&f1=1,35,0,4,5,"град София, Овча купел",2024,1-СТАЕН,Тухла,56833
138,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168045975949643&slink=96id2g&f1=1,35,0,9,9,"град София, Стрелбище",2000,1-СТАЕН,Панел,56000
139,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167163148734646&slink=96id2g&f1=1,35,0,5,6,"град София, Студентски град",2024,1-СТАЕН,Тухла,47900
140,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165952293781557&slink=96id2g&f1=1,35,0,1,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,60000
141,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167831131205904&slink=96id2g&f1=1,35,0,2,8,"град София, Студентски град",2023,1-СТАЕН,Тухла,60390
142,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164208127934330&slink=96id2g&f1=1,35,0,2,9,"град София, Студентски град",2022,1-СТАЕН,Тухла,72468
143,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167533007678110&slink=96id2g&f1=2,35,0,1,7,"град София, Студентски град",2016,1-СТАЕН,Тухла,73500
144,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168017067662377&slink=96id2g&f1=2,35,0,4,6,"град София, Студентски град",2017,1-СТАЕН,Тухла,84000
145,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165589474263119&slink=96id2g&f1=2,35,0,4,4,"град София, Център",1950,1-СТАЕН,Тухла,120000
146,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159222031741323&slink=96id2g&f1=2,35,0,1,8,"град София, Люлин 6",1985,2-СТАЕН,ЕПК,50000
147,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161156292177977&slink=96id2g&f1=2,35,0,1,4,"град София, Център",1951,2-СТАЕН,Тухла,105000
148,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167722349523313&slink=96id2r&f1=1,36,0,9,12,"град София, Люлин 7",1980,1-СТАЕН,ЕПК,65500
149,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168191456016524&slink=96id2r&f1=1,36,0,3,5,"град София, Овча купел",2024,1-СТАЕН,Тухла,55754
150,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166064214105505&slink=96id2r&f1=1,36,0,3,5,"град София, Овча купел",2024,1-СТАЕН,Тухла,53800
151,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167931129733275&slink=96id2r&f1=1,36,0,8,17,"град София, Банишора",0,1-СТАЕН,Тухла,45190
152,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167691559904501&slink=96id2r&f1=1,36,0,3,5,"град София, Банишора",2024,1-СТАЕН,Тухла,59400
153,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166809059705116&slink=96id2r&f1=1,36,0,5,6,"град София, Витоша",2014,1-СТАЕН,Тухла,99999
154,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166841877771629&slink=96id2r&f1=1,36,0,3,4,"град София, Драгалевци",2022,1-СТАЕН,Тухла,68400
155,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163655552756425&slink=96id2r&f1=1,36,0,6,6,"град София, Дървеница",2023,1-СТАЕН,Тухла,61980
156,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167387671629958&slink=96id2r&f1=1,36,0,6,6,"град София, Дървеница",2024,1-СТАЕН,Тухла,74246
157,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165832323124105&slink=96id2r&f1=1,36,0,1,6,"град София, Дървеница",2022,1-СТАЕН,Тухла,110021
158,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166118807486382&slink=96id2r&f1=1,36,0,1,5,"град София, Лозенец",1998,1-СТАЕН,Тухла,94500
159,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165970067644187&slink=96id2r&f1=1,36,0,12,14,"град София, Люлин 4",1988,1-СТАЕН,ЕПК,53000
160,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166935825261429&slink=96id2r&f1=1,36,0,3,6,"град София, Малинова долина",2025,1-СТАЕН,Тухла,60000
161,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167958091469562&slink=96id2r&f1=1,36,0,8,17,"град София, Надежда 1",2024,1-СТАЕН,Тухла,44742
162,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166566353544294&slink=96id2r&f1=1,36,0,2,6,"град София, Овча купел",2025,1-СТАЕН,Тухла,53236
163,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166444582660727&slink=96id2r&f1=1,36,0,4,6,"град София, Овча купел",2024,1-СТАЕН,Тухла,54315
164,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166798405493020&slink=96id2r&f1=1,36,0,3,6,"град София, Овча купел",0,1-СТАЕН,Тухла,55754
165,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167448533480330&slink=96id2r&f1=1,36,0,4,6,"град София, Овча купел",2023,1-СТАЕН,Тухла,56833
166,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167852805819253&slink=96id2r&f1=1,36,0,2,6,"град София, Овча купел",2025,1-СТАЕН,Тухла,59037
167,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167887322203850&slink=96id2r&f1=1,36,0,4,8,"град София, Овча купел 2",2024,1-СТАЕН,Тухла,46162
168,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167404590469127&slink=96id2r&f1=1,36,0,4,8,"град София, Овча купел 2",2023,1-СТАЕН,Тухла,46163
169,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167509865688683&slink=96id2r&f1=1,36,0,5,6,"град София, Студентски град",2023,1-СТАЕН,Тухла,65990
170,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166918840601807&slink=96id2r&f1=1,36,0,1,5,"град София, Лозенец",0,2-СТАЕН,Тухла,94500
171,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167870663125736&slink=96id2r&f1=1,36,0,1,8,"град София, Люлин 6",1985,2-СТАЕН,ЕПК,49999
172,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167585246300790&slink=96id2y&f1=1,37,0,8,16,"град София, Студентски град",2018,1-СТАЕН,Тухла,69990
173,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167930978070303&slink=96id2y&f1=1,37,0,16,17,"град София, Банишора",0,1-СТАЕН,Тухла,48278
174,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168208332532601&slink=96id2y&f1=1,37,0,1,7,"град София, Дружба 2",2017,1-СТАЕН,Тухла,59900
175,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166575166448860&slink=96id2y&f1=1,37,0,5,6,"град София, Малинова долина",2025,1-СТАЕН,Тухла,58000
176,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166150307902272&slink=96id2y&f1=1,37,0,1,4,"град София, Малинова долина",2018,1-СТАЕН,Тухла,70000
177,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166539654121936&slink=96id2y&f1=1,37,0,9,24,"град София, Сердика",2026,1-СТАЕН,Тухла,40793
178,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166575083896515&slink=96id2y&f1=1,37,0,5,6,"град София, Студентски град",2025,1-СТАЕН,Тухла,58000
179,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165537966694111&slink=96id2y&f1=1,37,0,7,8,"град София, Студентски град",2024,1-СТАЕН,Тухла,64937
180,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167931085566975&slink=96id2y&f1=1,37,0,5,17,"град София, Банишора",0,1-СТАЕН,Тухла,45178
181,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167879443557813&slink=96id2y&f1=1,37,0,5,17,"град София, Банишора",2023,1-СТАЕН,Тухла,45178
182,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167931044265458&slink=96id2y&f1=1,37,0,9,17,"град София, Банишора",0,1-СТАЕН,Тухла,45814
183,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167931022630135&slink=96id2y&f1=1,37,0,10,17,"град София, Банишора",0,1-СТАЕН,Тухла,46532
184,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167931003192951&slink=96id2y&f1=1,37,0,15,17,"град София, Банишора",0,1-СТАЕН,Тухла,47559
185,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167776753430273&slink=96id2y&f1=1,37,0,1,12,"град София, Люлин 7",1980,1-СТАЕН,ЕПК,45999
186,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167844782390473&slink=96id2y&f1=1,37,0,1,12,"град София, Люлин 7",1980,1-СТАЕН,ЕПК,49000
187,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167603492913405&slink=96id2y&f1=1,37,0,1,12,"град София, Люлин 7",0,1-СТАЕН,ЕПК,54000
188,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165841223822115&slink=96id2y&f1=1,37,0,0,0,"град София, Малинова долина",2022,1-СТАЕН,Тухла,46600
189,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165883338103827&slink=96id2y&f1=1,37,0,1,4,"град София, Малинова долина",2022,1-СТАЕН,Тухла,46600
190,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168130294472938&slink=96id2y&f1=1,37,0,5,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,58000
191,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168068631076128&slink=96id2y&f1=1,37,0,2,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,58000
192,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168068628839692&slink=96id2y&f1=1,37,0,5,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,58000
193,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168068636667805&slink=96id2y&f1=1,37,0,4,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,60000
194,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168068636221576&slink=96id2y&f1=1,37,0,3,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,60000
195,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168068626492854&slink=96id2y&f1=1,37,0,4,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,60000
196,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168068615888493&slink=96id2y&f1=1,37,0,3,6,"град София, Малинова долина",2024,1-СТАЕН,Тухла,60000
197,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166376366394120&slink=96id2y&f1=1,37,0,1,5,"град София, Малинова долина",0,1-СТАЕН,Тухла,70000
198,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167420273359098&slink=96id2y&f1=1,37,0,9,12,"град София, Младост 3",1987,1-СТАЕН,ЕПК,80000
199,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166930373030162&slink=96id2y&f1=1,37,0,3,5,"град София, Овча купел",2024,1-СТАЕН,Тухла,53800
200,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168045948354442&slink=96id2y&f1=1,37,0,6,6,"град София, Овча купел",2020,1-СТАЕН,Тухла,55000
201,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168092876871014&slink=96id2y&f1=1,37,0,4,6,"град София, Студентски град",2019,1-СТАЕН,Тухла,70000
202,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168189602086658&slink=96id2y&f1=1,37,0,4,6,"град София, Студентски град",2019,1-СТАЕН,Тухла,77950
203,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167999986888949&slink=96id2y&f1=1,37,0,3,6,"град София, Студентски град",0,1-СТАЕН,Тухла,77950
204,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168009683599373&slink=96id2y&f1=1,37,0,4,6,"град София, Студентски град",2019,1-СТАЕН,Тухла,77999
205,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168191409727475&slink=96id2y&f1=1,37,0,5,6,"град София, Студентски град",2019,1-СТАЕН,Тухла,84000
206,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168201863696146&slink=96id2y&f1=1,37,0,1,4,"град София, Дианабад",0,2-СТАЕН,Тухла,109900
207,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165372577041369&slink=96id2y&f1=1,37,0,1,7,"град София, Люлин 6",1985,2-СТАЕН,Панел,49999
208,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h168087827312935&slink=96id2y&f1=1,37,0,4,6,"град София, Студентски град",2019,"АТЕЛИЕ, ТАВАН",Тухла,70000
209,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168087739028187&slink=96id3a&f1=1,38,0,4,5,"град София, Малинова долина",2024,1-СТАЕН,Тухла,64315
210,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165104874533734&slink=96id3a&f1=1,38,0,2,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,66100
211,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168112366607508&slink=96id3a&f1=1,38,0,1,6,"град София, Лозенец",2024,1-СТАЕН,Тухла,119500
212,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168053084876927&slink=96id3a&f1=1,38,0,14,14,"град София, Люлин 1",0,1-СТАЕН,ЕПК,54999
213,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168018618963216&slink=96id3a&f1=1,38,0,0,0,"град София, Малинова долина",0,1-СТАЕН,Тухла,54964
214,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166663161399183&slink=96id3a&f1=1,38,0,14,14,"град София, Хиподрума",0,1-СТАЕН,ЕПК,80000
215,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168086947180715&slink=96id3a&f1=1,38,0,1,6,"град София, Манастирски ливади",2007,2-СТАЕН,Тухла,86000
216,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167173698427249&slink=96id3a&f1=1,38,0,1,5,"град София, Витоша",0,1-СТАЕН,Тухла,61000
217,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165278317406398&slink=96id3a&f1=1,38,0,10,13,"град София, Витоша",2019,1-СТАЕН,Тухла,63000
218,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166806690882431&slink=96id3a&f1=1,38,0,2,8,"град София, Връбница 1",2023,1-СТАЕН,Тухла,53000
219,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168068307073687&slink=96id3a&f1=1,38,0,5,9,"град София, Дружба 2",2010,1-СТАЕН,Тухла,95000
220,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167974375243584&slink=96id3a&f1=1,38,0,5,8,"град София, Дружба 2",2010,1-СТАЕН,Тухла,95000
221,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167468864186332&slink=96id3a&f1=1,38,0,4,6,"град София, Дървеница",2023,1-СТАЕН,Тухла,74900
222,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167839807845161&slink=96id3a&f1=1,38,0,2,9,"град София, Дървеница",2021,1-СТАЕН,Тухла,85600
223,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167716752241693&slink=96id3a&f1=1,38,0,1,6,"град София, Лозенец",2024,1-СТАЕН,Тухла,99450
224,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167629325750477&slink=96id3a&f1=1,38,0,8,8,"град София, Люлин 1",1980,1-СТАЕН,ЕПК,70000
225,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163490919378319&slink=96id3a&f1=1,38,0,3,5,"град София, Малинова долина",2022,1-СТАЕН,Тухла,46350
226,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164692233926567&slink=96id3a&f1=1,38,0,1,4,"град София, Малинова долина",2021,1-СТАЕН,Тухла,53293
227,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168112036315425&slink=96id3a&f1=1,38,0,3,6,"град София, Малинова долина",2025,1-СТАЕН,Тухла,56000
228,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168120257067611&slink=96id3a&f1=1,38,0,1,6,"град София, Малинова долина",2026,1-СТАЕН,Тухла,57365
229,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168120263197183&slink=96id3a&f1=1,38,0,5,6,"град София, Малинова долина",2026,1-СТАЕН,Тухла,57542
230,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a158084933527467&slink=96id3a&f1=1,38,0,2,5,"град София, Малинова долина",2023,1-СТАЕН,Тухла,65300
231,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164976479950917&slink=96id3a&f1=1,38,0,2,5,"град София, Малинова долина",2022,1-СТАЕН,Тухла,65300
232,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166021879229424&slink=96id3a&f1=1,38,0,1,4,"град София, Малинова долина",2023,1-СТАЕН,Тухла,65305
233,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167713856592061&slink=96id3a&f1=1,38,0,2,5,"град София, Малинова долина",2023,1-СТАЕН,Тухла,65668
234,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168119861339049&slink=96id3a&f1=1,38,0,1,6,"град София, Манастирски ливади",2007,1-СТАЕН,Тухла,86000
235,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167843343028854&slink=96id3a&f1=1,38,0,19,22,"град София, Младост 2",0,1-СТАЕН,ЕПК,69800
236,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166391532023124&slink=96id3a&f1=1,38,0,1,5,"град София, Надежда 3",2012,1-СТАЕН,Тухла,45600
237,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a163490908673002&slink=96id3a&f1=1,38,0,3,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,46350
238,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168009062049450&slink=96id3a&f1=1,38,0,4,6,"град София, Студентски град",2021,1-СТАЕН,Тухла,55000
239,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168009061630715&slink=96id3a&f1=1,38,0,4,6,"град София, Студентски град",2021,1-СТАЕН,Тухла,55000
240,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a165519283043864&slink=96id3a&f1=1,38,0,10,13,"град София, Студентски град",2019,1-СТАЕН,Тухла,63000
241,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164728960081521&slink=96id3a&f1=1,38,0,5,13,"град София, Студентски град",2018,1-СТАЕН,Тухла,64000
242,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a164976461718621&slink=96id3a&f1=1,38,0,2,5,"град София, Студентски град",2022,1-СТАЕН,Тухла,65300
243,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a168003052655365&slink=96id3a&f1=1,38,0,2,5,"град София, Студентски град",0,1-СТАЕН,Тухла,65700
244,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167468922412731&slink=96id3a&f1=1,38,0,4,6,"град София, Студентски град",2023,1-СТАЕН,Тухла,74900
245,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a167483049894781&slink=96id3a&f1=1,38,0,6,8,"град София, Студентски град",0,1-СТАЕН,Тухла,80520
246,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1a166617712582355&slink=96id3a&f1=1,38,0,0,0,"град София, Студентски град",2018,1-СТАЕН,Тухла,84000
247,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167109375627479&slink=96id3a&f1=1,38,0,16,19,"град София, Младост 2",1985,2-СТАЕН,ЕПК,85000
248,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h168112399876171&slink=96id3a&f1=1,38,0,1,6,"град София, Лозенец",2024,"АТЕЛИЕ, ТАВАН",Тухла,119500
