Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
100,7,14,"град София, Зона Б-18",1989,3-СТАЕН,ЕПК,209900
100,7,14,"град София, Зона Б-5",1989,3-СТАЕН,ЕПК,210000
100,7,17,"град София, Изгрев",2024,3-СТАЕН,Тухла,245880
100,7,17,"град София, Изгрев",2024,3-СТАЕН,Тухла,245880
100,8,17,"град София, Изгрев",2024,3-СТАЕН,Тухла,251880
100,9,17,"град София, Изгрев",2024,3-СТАЕН,Тухла,259080
100,9,17,"град София, Изгрев",2024,3-СТАЕН,Тухла,298800
100,8,15,"град София, Изгрев",2024,3-СТАЕН,Тухла,330000
100,1,4,"град София, Изток",1956,3-СТАЕН,Тухла,215000
100,3,3,"град София, Илинден",1956,3-СТАЕН,Тухла,98000
100,3,5,"град София, Илинден",2022,3-СТАЕН,Тухла,160000
100,1,5,"град София, Карпузица",2023,3-СТАЕН,Тухла,134900
100,2,5,"град София, Карпузица",2024,3-СТАЕН,Тухла,144300
100,3,9,"град София, Карпузица",2024,3-СТАЕН,Тухла,154800
100,3,4,"град София, Карпузица",2023,3-СТАЕН,Тухла,170000
100,3,4,"град София, Карпузица",2022,3-СТАЕН,Тухла,170238
100,3,4,"град София, Карпузица",2023,3-СТАЕН,Тухла,170238
100,3,4,"град София, Карпузица",2023,3-СТАЕН,Тухла,170238
100,2,14,"град София, Красна поляна 1",1986,3-СТАЕН,ЕПК,119000
100,14,18,"град София, Красна поляна 1",1980,3-СТАЕН,ЕПК,145000
100,3,5,"град София, Красна поляна 3",2023,3-СТАЕН,Тухла,136700
100,3,5,"град София, Красна поляна 3",2023,3-СТАЕН,Тухла,140364
100,2,7,"град София, Красно село",2021,3-СТАЕН,Тухла,220000
100,2,4,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,160832
100,5,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,168878
100,3,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,176000
100,4,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,181000
100,5,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,188500
100,5,13,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,206050
100,7,13,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,212950
100,4,5,"град София, Кръстова вада",2016,3-СТАЕН,Тухла,281000
100,6,7,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,350000
100,6,7,"град София, Лагера",1982,3-СТАЕН,Панел,198000
100,6,6,"град София, Лагера",1996,3-СТАЕН,Тухла,225000
100,6,6,"град София, Лагера",1996,3-СТАЕН,Тухла,225000
100,6,6,"град София, Лагера",1996,3-СТАЕН,Тухла,225000
100,3,6,"град София, Левски",2025,3-СТАЕН,Тухла,120730
100,2,6,"град София, Левски",2023,3-СТАЕН,Тухла,120732
100,3,6,"град София, Левски",2023,3-СТАЕН,Тухла,120732
100,4,6,"град София, Левски",2023,3-СТАЕН,Тухла,120732
100,5,6,"град София, Левски",2023,3-СТАЕН,Тухла,120732
100,2,6,"град София, Левски Г",1985,3-СТАЕН,Панел,179990
100,5,6,"град София, Лозенец",2024,3-СТАЕН,Тухла,188000
100,1,6,"град София, Лозенец",2007,3-СТАЕН,Тухла,235000
100,6,7,"град София, Лозенец",1995,3-СТАЕН,Тухла,255000
100,1,4,"град София, Лозенец",1964,3-СТАЕН,Тухла,260000
100,6,6,"град София, Лозенец",1970,3-СТАЕН,Тухла,339999
100,6,6,"град София, Лозенец",1970,3-СТАЕН,Тухла,340000
100,1,4,"град София, Лозенец",1962,3-СТАЕН,Тухла,347000
100,1,5,"град София, Лозенец",1962,3-СТАЕН,Тухла,347900
100,1,4,"град София, Лозенец",1962,3-СТАЕН,Тухла,348000
100,3,4,"град София, Лозенец",1965,3-СТАЕН,Тухла,355000
100,3,4,"град София, Лозенец",1965,3-СТАЕН,Тухла,355000
100,2,8,"град София, Лозенец",2002,3-СТАЕН,Тухла,362000
100,6,8,"град София, Люлин - център",2006,3-СТАЕН,Тухла,180000
100,2,7,"град София, Люлин 1",1980,3-СТАЕН,Панел,120153
100,11,16,"град София, Люлин 2",2024,3-СТАЕН,Тухла,150220
100,7,8,"град София, Люлин 3",1998,3-СТАЕН,Панел,135000
100,1,11,"град София, Люлин 4",1982,3-СТАЕН,ЕПК,157500
100,8,11,"град София, Люлин 7",1984,3-СТАЕН,ЕПК,198000
100,4,6,"град София, Люлин 8",2024,3-СТАЕН,Тухла,105800
100,5,7,"град София, Люлин 9",2024,3-СТАЕН,Тухла,114800
100,4,7,"град София, Люлин 9",2024,3-СТАЕН,Тухла,129800
100,5,8,"град София, Люлин 9",1982,3-СТАЕН,Панел,145000
100,1,4,"град София, м-т Гърдова глава",2025,3-СТАЕН,Тухла,145363
100,3,6,"град София, Малинова долина",2022,3-СТАЕН,Тухла,128400
100,1,4,"град София, Малинова долина",2023,3-СТАЕН,Тухла,128500
100,1,6,"град София, Малинова долина",2024,3-СТАЕН,Тухла,128600
100,2,6,"град София, Малинова долина",2022,3-СТАЕН,Тухла,129805
100,3,7,"град София, Малинова долина",2024,3-СТАЕН,Тухла,130000
100,1,4,"град София, Малинова долина",2025,3-СТАЕН,Тухла,131547
100,3,7,"град София, Малинова долина",2024,3-СТАЕН,Тухла,134000
100,3,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,134811
100,2,4,"град София, Малинова долина",2025,3-СТАЕН,Тухла,137700
100,2,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,137722
100,2,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,137722
100,6,6,"град София, Малинова долина",2022,3-СТАЕН,Тухла,137800
100,5,6,"град София, Малинова долина",2024,3-СТАЕН,Тухла,143800
100,2,4,"град София, Малинова долина",2023,3-СТАЕН,Тухла,149895
100,4,5,"град София, Малинова долина",2025,3-СТАЕН,Тухла,156200
100,3,6,"град София, Малинова долина",2023,3-СТАЕН,Тухла,161000
100,1,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,183000
100,3,4,"град София, Малинова долина",2022,3-СТАЕН,Тухла,185000
100,2,5,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,158400
100,5,7,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,160000
100,3,6,"град София, Манастирски ливади",2009,3-СТАЕН,Тухла,195000
100,5,6,"град София, Манастирски ливади",2021,3-СТАЕН,Тухла,200000
100,2,6,"град София, Манастирски ливади",2016,3-СТАЕН,Тухла,220000
100,1,5,"град София, Манастирски ливади",2014,3-СТАЕН,Тухла,266500
100,4,9,"град София, Младост 2",2023,3-СТАЕН,Тухла,179900
100,3,7,"град София, Младост 2",2011,3-СТАЕН,Тухла,255500
100,2,6,"град София, Младост 2",2009,3-СТАЕН,Тухла,259990
100,3,9,"град София, Младост 4",1985,3-СТАЕН,Панел,194000
100,9,9,"град София, Младост 4",2007,3-СТАЕН,Тухла,275000
100,2,6,"град София, Модерно предградие",2024,3-СТАЕН,Тухла,97000
100,4,5,"град София, Модерно предградие",2018,3-СТАЕН,Тухла,150000
100,3,6,"град София, Надежда 2",2025,3-СТАЕН,Тухла,140500
100,4,6,"град София, Надежда 2",2025,3-СТАЕН,Тухла,140500
100,2,8,"град София, Надежда 4",2023,3-СТАЕН,Тухла,140140
100,2,9,"град София, Обеля 2",1985,3-СТАЕН,Панел,130000
100,6,7,"град София, Обеля 2",2024,3-СТАЕН,Тухла,150000
100,1,4,"град София, Оборище",1956,3-СТАЕН,Тухла,252600
100,1,5,"град София, Оборище",2023,3-СТАЕН,Тухла,259000
100,2,5,"град София, Оборище",1960,3-СТАЕН,Тухла,298000
100,6,7,"град София, Оборище",1983,3-СТАЕН,Тухла,330000
100,6,7,"град София, Оборище",1980,3-СТАЕН,Тухла,347000
100,6,6,"град София, Овча купел",2021,3-СТАЕН,Тухла,117400
100,1,8,"град София, Овча купел",1990,3-СТАЕН,Панел,125000
100,7,7,"град София, Овча купел",2000,3-СТАЕН,Тухла,130000
100,4,6,"град София, Овча купел",2022,3-СТАЕН,Тухла,136100
100,3,6,"град София, Овча купел",2022,3-СТАЕН,Тухла,136300
100,6,6,"град София, Овча купел",2024,3-СТАЕН,Тухла,139416
100,6,6,"град София, Овча купел",2022,3-СТАЕН,Тухла,155733
100,3,8,"град София, Овча купел",2024,3-СТАЕН,Тухла,157436
100,4,8,"град София, Овча купел",1982,3-СТАЕН,ЕПК,159000
100,4,7,"град София, Овча купел",2021,3-СТАЕН,Тухла,190000
100,3,6,"град София, Павлово",2025,3-СТАЕН,Тухла,180000
100,5,7,"град София, Павлово",2007,3-СТАЕН,Тухла,220000
100,6,7,"град София, Редута",2016,3-СТАЕН,Тухла,190000
100,7,8,"град София, Света Троица",1985,3-СТАЕН,Панел,150000
100,2,2,"град София, Симеоново",2024,3-СТАЕН,Тухла,150000
100,2,2,"град София, Симеоново",2024,3-СТАЕН,Тухла,150000
100,3,5,"град София, Стрелбище",1975,3-СТАЕН,Тухла,240000
100,2,6,"град София, Стрелбище",1970,3-СТАЕН,Тухла,245000
100,2,9,"град София, Стрелбище",1994,3-СТАЕН,ЕПК,258000
100,2,13,"град София, Студентски град",2018,3-СТАЕН,Тухла,115000
100,2,6,"град София, Студентски град",2024,3-СТАЕН,Тухла,137793
100,2,6,"град София, Студентски град",2022,3-СТАЕН,Тухла,140000
100,3,6,"град София, Студентски град",2024,3-СТАЕН,Тухла,146000
100,1,14,"град София, Сухата река",1980,3-СТАЕН,ЕПК,158000
100,1,14,"град София, Сухата река",1981,3-СТАЕН,ЕПК,158000
100,1,8,"град София, Сухата река",2024,3-СТАЕН,Тухла,174000
100,3,8,"град София, Сухата река",1973,3-СТАЕН,Панел,250000
100,3,5,"град София, Хаджи Димитър",2022,3-СТАЕН,Тухла,200000
100,5,12,"град София, Хиподрума",1970,3-СТАЕН,ЕПК,210000
100,5,6,"град София, Хладилника",2024,3-СТАЕН,Тухла,188000
