Id,Url,Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
21421,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154703657764284&slink=4orn2z&f1=1,160,3,6,"град София, Горна баня",2010,4-СТАЕН,Тухла,197000
21422,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156207784370335&slink=4orn2z&f1=3,160,0,0,"град София, Стрелбище",0,4-СТАЕН,Тухла,207000
21423,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154730702808629&slink=4orn2z&f1=3,160,2,6,"град София, Стрелбище",2000,4-СТАЕН,Тухла,250000
21424,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d151178967076978&slink=4orn2z&f1=3,160,5,6,"град София, Център",1940,4-СТАЕН,Тухла,175000
21425,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153010136622159&slink=4orn2z&f1=3,160,7,7,"град София, Център",2019,4-СТАЕН,Тухла,196505
21426,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153328743383903&slink=4orn2z&f1=3,160,8,8,"град София, Център",0,4-СТАЕН,Тухла,196800
21427,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153717416098975&slink=4orn2z&f1=3,160,2,3,"град София, Център",0,4-СТАЕН,Тухла,208990
21428,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153491197246286&slink=4orn2z&f1=3,160,2,5,"град София, Редута",0,4-СТАЕН,Тухла,232000
21429,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d151125669064266&slink=4orn2z&f1=3,160,5,6,"град София, Център",2010,4-СТАЕН,Тухла,239000
21430,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d141816587426905&slink=4orn2z&f1=3,160,5,6,"град София, Център",0,4-СТАЕН,Тухла,279000
21431,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d146505305195181&slink=4orn2z&f1=3,160,4,5,"град София, Център",0,4-СТАЕН,Тухла,296000
21432,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155853883325730&slink=4orn2z&f1=3,160,2,5,"град София, Център",1970,4-СТАЕН,Тухла,320000
21433,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d144711793464957&slink=4orn2z&f1=3,160,4,6,"град София, Център",1940,4-СТАЕН,Тухла,376000
21434,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d120280031989115&slink=4orn2z&f1=3,160,3,4,"град София, Център",1940,4-СТАЕН,Тухла,429000
21435,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155753197712982&slink=4orn2z&f1=3,160,0,0,"град София, Център",0,4-СТАЕН,Тухла,430000
21436,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d150910579961287&slink=4orn2z&f1=3,160,2,4,"град София, Център",1935,4-СТАЕН,Тухла,260000
21437,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156172620121269&slink=4orn2z&f1=3,160,1,5,"град София, Редута",0,4-СТАЕН,Тухла,232000
21438,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155600615900152&slink=4orn2z&f1=3,160,2,6,"град София, Овча купел",2008,4-СТАЕН,Тухла,139900
21439,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155678872388517&slink=4orn2z&f1=3,160,2,6,"град София, Овча купел",0,4-СТАЕН,Тухла,139900
21440,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155567658725787&slink=4orn2z&f1=2,160,1,5,"град София, Кръстова вада",0,4-СТАЕН,Тухла,314000
21441,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155965211305008&slink=4orn2z&f1=2,160,3,4,"град София, Лозенец",2000,4-СТАЕН,Тухла,180000
21442,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155325799000231&slink=4orn2z&f1=2,160,5,6,"град София, Лозенец",2004,4-СТАЕН,Тухла,400000
21443,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154513528683849&slink=4orn2z&f1=3,160,6,6,"град София, Малинова долина",2019,4-СТАЕН,Тухла,133000
21444,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155511222445733&slink=4orn2z&f1=3,160,0,0,"град София, Манастирски ливади",0,4-СТАЕН,Тухла,160440
21445,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155118656582687&slink=4orn2z&f1=3,160,4,6,"град София, Манастирски ливади",0,4-СТАЕН,Тухла,160440
21446,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d148526207284018&slink=4orn2z&f1=3,160,3,8,"град София, Манастирски ливади",2016,4-СТАЕН,Тухла,164990
21447,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d149245857521283&slink=4orn2z&f1=3,160,4,5,"град София, Манастирски ливади",1998,4-СТАЕН,Тухла,168000
21448,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156034237544887&slink=4orn2z&f1=3,160,4,4,"град София, Манастирски ливади",0,4-СТАЕН,Тухла,174990
21449,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155436112113422&slink=4orn2z&f1=3,160,4,4,"град София, Манастирски ливади",2007,4-СТАЕН,Тухла,174990
21450,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d152361064882708&slink=4orn2z&f1=3,160,3,6,"град София, Манастирски ливади",2014,4-СТАЕН,Тухла,245000
21451,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153735171367975&slink=4orn2z&f1=3,160,4,6,"град София, Оборище",0,4-СТАЕН,Тухла,320000
21452,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153199016862399&slink=4orn2z&f1=3,160,5,5,"град София, Овча купел",2014,4-СТАЕН,Тухла,128000
21453,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155550433104638&slink=4orn2z&f1=3,160,5,5,"град София, Овча купел",2014,4-СТАЕН,Тухла,128000
21454,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156147108650316&slink=4orn2z&f1=3,160,2,6,"град София, Овча купел",0,4-СТАЕН,Тухла,139900
21455,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155744575730735&slink=4orn2z&f1=3,160,0,0,"град София, Център",0,4-СТАЕН,Тухла,430000
21456,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154159117575904&slink=4orn2z&f1=3,160,4,6,"град София, м-т Гърдова глава",2012,4-СТАЕН,Тухла,165000
21457,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156195943656245&slink=4orn2z&f1=3,160,2,5,"град София, м-т Гърдова глава",2000,4-СТАЕН,Тухла,179990
21458,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155471357911788&slink=4orn2z&f1=3,160,6,7,"град София, Белите брези",2001,МНОГОСТАЕН,Тухла,180000
21459,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e154510066261726&slink=4orn2z&f1=4,160,0,0,"град София, Център",0,МНОГОСТАЕН,Тухла,444444
21460,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f155930656762187&slink=4orn2z&f1=4,160,6,7,"град София, Белите брези",2001,МЕЗОНЕТ,Тухла,169900
21461,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f155541914951775&slink=4orn2z&f1=4,160,6,7,"град София, Белите брези",2002,МЕЗОНЕТ,Тухла,170000
21462,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f155471314849478&slink=4orn2z&f1=4,160,6,7,"град София, Белите брези",2001,МЕЗОНЕТ,Тухла,180000
21463,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f155186581820567&slink=4orn2z&f1=4,160,7,8,"град София, Белите брези",0,МЕЗОНЕТ,Тухла,198990
21464,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f150486924487644&slink=4orn2z&f1=4,160,3,4,"град София, Витоша",2018,МЕЗОНЕТ,Тухла,145000
21465,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f131056568896665&slink=4orn2z&f1=4,160,1,5,"град София, Витоша",1999,МЕЗОНЕТ,Тухла,164900
21466,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f134140854680186&slink=4orn2z&f1=4,160,6,7,"град София, Гео Милев",2002,МЕЗОНЕТ,Тухла,220000
21467,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f155479484453122&slink=4orn2z&f1=4,160,6,6,"град София, Дианабад",2019,МЕЗОНЕТ,Тухла,400000
21468,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f153658739633158&slink=4orn2z&f1=4,160,2,8,"град София, Зона Б-19",2006,МЕЗОНЕТ,Тухла,244000
21469,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f155981158347752&slink=4orn2z&f1=4,160,6,7,"град София, Красно село",2001,МЕЗОНЕТ,Тухла,170000
21470,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f155724019510717&slink=4orn2z&f1=4,160,0,0,"град София, Красно село",0,МЕЗОНЕТ,Тухла,170000
21471,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f149009802846632&slink=4orn2z&f1=4,160,6,7,"град София, Лозенец",0,МЕЗОНЕТ,Тухла,291000
21472,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f148404696057511&slink=4orn2z&f1=4,160,7,8,"град София, Медицинска академия",2013,МЕЗОНЕТ,Тухла,180000
21473,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f155287255071434&slink=4orn2z&f1=4,160,0,0,"град София, Овча купел",0,МЕЗОНЕТ,Тухла,128000
21474,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155853856608352&slink=4orn2z&f1=4,160,2,5,"град София, Център",1970,МНОГОСТАЕН,Тухла,320000
21475,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155981129523082&slink=4orn2z&f1=2,160,6,7,"град София, Красно село",2001,4-СТАЕН,Тухла,170000
21476,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155991008723058&slink=4orn2z&f1=4,160,3,4,"град София, Център",0,МНОГОСТАЕН,Тухла,240000
21477,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155109834869812&slink=4orn2z&f1=4,160,2,3,"град София, Център",1936,МНОГОСТАЕН,Тухла,170000
21478,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155238313048012&slink=4orn2z&f1=3,160,7,7,"град София, Белите брези",2004,МНОГОСТАЕН,Тухла,199000
21479,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155744516691434&slink=4orn2z&f1=3,160,0,0,"град София, Бояна",0,МНОГОСТАЕН,Тухла,313000
21480,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155990663141911&slink=4orn2z&f1=3,160,5,6,"град София, Витоша",0,МНОГОСТАЕН,Тухла,120000
21481,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e154781336375688&slink=4orn2z&f1=3,160,1,4,"град София, Витоша",2019,МНОГОСТАЕН,Тухла,157600
21482,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155265208359093&slink=4orn2z&f1=3,160,2,6,"град София, Изток",0,МНОГОСТАЕН,Тухла,299000
21483,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155800636523191&slink=4orn2z&f1=3,160,2,6,"град София, Изток",0,МНОГОСТАЕН,Тухла,320000
21484,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155436342538044&slink=4orn2z&f1=4,160,0,0,"град София, Манастирски ливади",2007,МНОГОСТАЕН,Тухла,174990
21485,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155437287019563&slink=4orn2z&f1=4,160,3,6,"град София, Манастирски ливади",1998,МНОГОСТАЕН,Тухла,175000
21486,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e149491268158841&slink=4orn2z&f1=4,160,5,13,"град София, Младост 2",0,МНОГОСТАЕН,ЕПК,192000
21487,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e147177234581884&slink=4orn2z&f1=4,160,5,6,"град София, Овча купел",2014,МНОГОСТАЕН,Тухла,128000
21488,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155287254815973&slink=4orn2z&f1=4,160,0,0,"град София, Овча купел",0,МНОГОСТАЕН,Тухла,128000
21489,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155688607695026&slink=4orn2z&f1=4,160,2,6,"град София, Овча купел",2008,МНОГОСТАЕН,Тухла,139900
21490,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155540619865796&slink=4orn2z&f1=4,160,2,6,"град София, Овча купел",2008,МНОГОСТАЕН,Тухла,140000
21491,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e154730715672415&slink=4orn2z&f1=4,160,2,6,"град София, Стрелбище",2000,МНОГОСТАЕН,Тухла,250000
21492,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e155323183757004&slink=4orn2z&f1=4,160,6,6,"град София, Студентски град",0,МНОГОСТАЕН,Тухла,160000
21493,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e153717405301384&slink=4orn2z&f1=4,160,2,3,"град София, Център",0,МНОГОСТАЕН,Тухла,208990
21494,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154391994800080&slink=4orn2z&f1=2,160,3,9,"град София, Изток",0,4-СТАЕН,Тухла,320000
21495,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156200456191509&slink=4orn2z&f1=2,160,3,4,"град София, Изток",0,4-СТАЕН,Тухла,280000
21496,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d147015019973291&slink=4orn2z&f1=2,160,3,5,"град София, Драгалевци",0,4-СТАЕН,Тухла,245000
21497,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155983603737575&slink=4orn2z&f1=1,160,2,4,"град София, Витоша",2004,3-СТАЕН,Тухла,232000
21498,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156205708058994&slink=4orn2z&f1=1,160,2,4,"град София, Витоша",2004,3-СТАЕН,Тухла,232000
21499,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156050239754315&slink=4orn2z&f1=1,160,2,4,"град София, Витоша",0,3-СТАЕН,Тухла,240000
21500,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155976475730064&slink=4orn2z&f1=1,160,2,4,"град София, Градина",2004,3-СТАЕН,Тухла,232000
21501,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154941176599492&slink=4orn2z&f1=1,160,0,0,"град София, Дианабад",0,3-СТАЕН,Тухла,231077
21502,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155479495405277&slink=4orn2z&f1=1,160,6,6,"град София, Дианабад",2019,3-СТАЕН,Тухла,400000
21503,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154559289911953&slink=4orn2z&f1=1,160,4,4,"град София, Драгалевци",2019,3-СТАЕН,Тухла,126700
21504,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152483538544561&slink=4orn2z&f1=1,160,3,3,"град София, Драгалевци",2007,3-СТАЕН,Тухла,224000
21505,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155964291151340&slink=4orn2z&f1=1,160,2,14,"град София, Дружба 2",1996,3-СТАЕН,ЕПК,120000
21506,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155914211237423&slink=4orn2z&f1=1,160,2,14,"град София, Дружба 2",1996,3-СТАЕН,ЕПК,130000
21507,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155618402955020&slink=4orn2z&f1=1,160,2,14,"град София, Дружба 2",1996,3-СТАЕН,ЕПК,145000
21508,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c144225814759098&slink=4orn2z&f1=1,160,7,7,"град София, Изгрев",0,3-СТАЕН,Тухла,205000
21509,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c151762382796442&slink=4orn2z&f1=1,160,0,0,"град София, Изгрев",0,3-СТАЕН,Тухла,259000
21510,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c149942681306360&slink=4orn2z&f1=1,160,4,5,"град София, Изгрев",2018,3-СТАЕН,Тухла,350000
21511,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155800520484543&slink=4orn2z&f1=1,160,2,6,"град София, Изток",0,3-СТАЕН,Тухла,319999
21512,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152053713127487&slink=4orn2z&f1=1,160,4,5,"град София, Витоша",2019,3-СТАЕН,Тухла,171700
21513,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155412694368639&slink=4orn2z&f1=1,160,2,5,"град София, Княжево",2018,3-СТАЕН,Тухла,135181
21514,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155384799212203&slink=4orn2z&f1=1,160,0,0,"град София, Бояна",0,3-СТАЕН,Тухла,280500
21515,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154539657783288&slink=4orn2z&f1=1,160,3,4,"град София, Бояна",2008,3-СТАЕН,Тухла,175000
21516,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f154867465471079&slink=4orn2z&f1=1,160,7,7,"град София, Белите брези",2004,МЕЗОНЕТ,Тухла,195000
21517,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f156043182337418&slink=4orn2z&f1=1,160,6,7,"град София, Лозенец",2001,МЕЗОНЕТ,Тухла,280000
21518,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156195842894091&slink=4orn2z&f1=1,160,2,5,"град София, Бояна",2000,3-СТАЕН,Тухла,179990
21519,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154730737193601&slink=4orn2z&f1=1,160,2,6,"град София, Стрелбище",2000,3-СТАЕН,Тухла,250000
21520,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153086395594749&slink=4orn2z&f1=1,160,0,0,"град София, Борово",0,4-СТАЕН,Тухла,279000
21521,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156196112320872&slink=4orn2z&f1=1,160,2,5,"град София, Бояна",2000,4-СТАЕН,Тухла,179990
21522,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154958452935866&slink=4orn2z&f1=1,160,0,0,"град София, Гоце Делчев",0,4-СТАЕН,Тухла,260000
21523,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d152456082740884&slink=4orn2z&f1=1,160,0,0,"град София, Яворов",0,4-СТАЕН,Тухла,260000
21524,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f156085010871792&slink=4orn2z&f1=1,160,3,4,"град София, в.з.Киноцентъра 3 част",2017,МЕЗОНЕТ,Тухла,200000
21525,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156031545479414&slink=4orn2z&f1=1,160,2,7,"град София, Гоце Делчев",0,2-СТАЕН,Тухла,119000
21526,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b148690579709185&slink=4orn2z&f1=1,160,4,8,"град София, Лозенец",2009,2-СТАЕН,Тухла,189950
21527,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155722052457411&slink=4orn2z&f1=1,160,2,7,"град София, Овча купел 2",2009,2-СТАЕН,Тухла,78900
21528,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155721884014783&slink=4orn2z&f1=1,160,2,7,"град София, Овча купел 2",2009,2-СТАЕН,Тухла,78900
21529,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b144361097915928&slink=4orn2z&f1=1,160,2,7,"град София, Овча купел 2",2009,2-СТАЕН,Тухла,79000
21530,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155842883635675&slink=4orn2z&f1=1,160,0,0,"град София, Бояна",2018,3-СТАЕН,Тухла,159000
21531,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c147765706326669&slink=4orn2z&f1=1,160,2,5,"град София, Бояна",0,3-СТАЕН,Тухла,205000
21532,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f155965071458329&slink=4orn2z&f1=4,160,5,5,"град София, Слатина",2008,МЕЗОНЕТ,Тухла,160000
21533,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c150573300154302&slink=4orn2z&f1=1,160,0,0,"град София, Кръстова вада",2009,3-СТАЕН,Тухла,90000
21534,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155178796541116&slink=4orn2z&f1=1,160,6,7,"град София, Левски",2007,3-СТАЕН,Тухла,126950
21535,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155437402934484&slink=4orn2z&f1=2,160,6,7,"град София, Център",2018,3-СТАЕН,Тухла,240000
21536,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154202979504328&slink=4orn2z&f1=2,160,6,6,"град София, Център",0,3-СТАЕН,Тухла,240000
21537,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154907335582935&slink=4orn2z&f1=2,160,0,0,"град София, Център",0,3-СТАЕН,Тухла,240000
21538,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156197748446501&slink=4orn2z&f1=2,160,0,0,"град София, Център",0,3-СТАЕН,Тухла,245597
21539,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156195911948666&slink=4orn2z&f1=2,160,2,5,"град София, м-т Гърдова глава",2000,3-СТАЕН,Тухла,179990
21540,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155541890765189&slink=4orn2z&f1=2,160,6,7,"град София, Белите брези",2002,4-СТАЕН,Тухла,170000
21541,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155490424793195&slink=4orn2z&f1=2,160,6,7,"град София, Белите брези",2001,4-СТАЕН,Тухла,170000
21542,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155127054384935&slink=4orn2z&f1=2,160,7,8,"град София, Белите брези",0,4-СТАЕН,Тухла,199000
21543,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153996048069835&slink=4orn2z&f1=2,160,0,0,"град София, Борово",0,4-СТАЕН,Тухла,279000
21544,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155990657049301&slink=4orn2z&f1=2,160,5,6,"град София, Витоша",0,4-СТАЕН,Тухла,120000
21545,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154383822855373&slink=4orn2z&f1=2,160,3,4,"град София, Витоша",2019,4-СТАЕН,Тухла,145000
21546,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d150997777664707&slink=4orn2z&f1=2,160,3,4,"град София, Витоша",2018,4-СТАЕН,Тухла,145000
21547,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155214424099551&slink=4orn2z&f1=2,160,4,4,"град София, Витоша",2018,4-СТАЕН,Тухла,199990
21548,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154722062317759&slink=4orn2z&f1=2,160,0,0,"град София, Горна баня",0,4-СТАЕН,Тухла,200000
21549,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d151635165950216&slink=4orn2z&f1=2,160,2,4,"град София, Драгалевци",2007,4-СТАЕН,Тухла,165500
21550,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c151931476451665&slink=4orn2z&f1=2,160,1,6,"град София, Хладилника",2010,3-СТАЕН,Тухла,90000
21551,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154954395789645&slink=4orn2z&f1=1,160,3,6,"град София, Кръстова вада",0,3-СТАЕН,Тухла,368000
21552,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155980569773451&slink=4orn2z&f1=2,160,8,10,"град София, Хиподрума",0,3-СТАЕН,Тухла,320000
21553,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155773840687663&slink=4orn2z&f1=2,160,6,7,"град София, Хиподрума",0,3-СТАЕН,Тухла,240000
21554,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c150583144608549&slink=4orn2z&f1=1,160,2,6,"град София, Лозенец",0,3-СТАЕН,Тухла,185000
21555,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153942302719311&slink=4orn2z&f1=2,160,2,7,"град София, Лозенец",2012,3-СТАЕН,Тухла,267200
21556,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155852734769434&slink=4orn2z&f1=2,160,6,7,"град София, Лозенец",0,3-СТАЕН,Тухла,380000
21557,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c150801338005210&slink=4orn2z&f1=2,160,7,8,"град София, Лозенец",2011,3-СТАЕН,Тухла,395000
21558,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155005272991132&slink=4orn2z&f1=2,160,9,10,"град София, Манастирски ливади",2010,3-СТАЕН,Тухла,180000
21559,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154936319985060&slink=4orn2z&f1=2,160,5,10,"град София, Манастирски ливади",2017,3-СТАЕН,Тухла,226500
21560,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155804991573213&slink=4orn2z&f1=2,160,0,0,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,0
21561,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156198463732094&slink=4orn2z&f1=2,160,2,5,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,0
21562,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153597422563093&slink=4orn2z&f1=2,160,7,9,"град София, Оборище",0,3-СТАЕН,Тухла,259000
21563,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155684705135237&slink=4orn2z&f1=2,160,0,0,"град София, Овча купел",0,3-СТАЕН,Тухла,139900
21564,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152387461218312&slink=4orn2z&f1=2,160,2,4,"град София, Павлово",2010,3-СТАЕН,Тухла,245000
21565,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152343544263691&slink=4orn2z&f1=2,160,3,5,"град София, Редута",2008,3-СТАЕН,Тухла,150000
21566,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153614098423169&slink=4orn2z&f1=2,160,2,5,"град София, Свобода",2008,3-СТАЕН,Тухла,190000
21567,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156153974015885&slink=4orn2z&f1=2,160,5,5,"град София, Студентски град",0,3-СТАЕН,Тухла,160000
21568,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153848481851370&slink=4orn2z&f1=2,160,8,8,"град София, Сухата река",2019,3-СТАЕН,Тухла,94990
21569,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156024852565954&slink=4orn2z&f1=2,160,6,10,"град София, Хиподрума",2012,3-СТАЕН,Тухла,248000
21570,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f156205314814107&slink=4orn2z&f1=4,160,4,5,"град София, Център",2020,МЕЗОНЕТ,Тухла,176000
21571,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156051687325546&slink=4orn3t&f1=1,161,2,6,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,124900
21572,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156051996230627&slink=4orn3t&f1=1,161,6,6,"град София, Кръстова вада",2019,4-СТАЕН,Тухла,222350
21573,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155182560799733&slink=4orn3t&f1=1,161,0,0,"град София, Малинова долина",0,4-СТАЕН,Тухла,133000
21574,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d152993648190221&slink=4orn3t&f1=1,161,6,6,"град София, Малинова долина",2018,4-СТАЕН,Тухла,147000
