Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
130,2,5,"град София, Център",1930,МНОГОСТАЕН,Тухла,245500
130,3,3,"град София, Център",1932,МНОГОСТАЕН,Тухла,247000
130,3,5,"град София, Център",1940,МНОГОСТАЕН,Тухла,250000
130,3,5,"град София, Център",1929,МНОГОСТАЕН,Тухла,260000
130,3,5,"град София, Център",1929,МНОГОСТАЕН,Тухла,280000
130,5,6,"град София, Белите брези",2001,МЕЗОНЕТ,Тухла,114900
130,5,6,"град София, Белите брези",2000,МЕЗОНЕТ,Тухла,116000
130,5,6,"град София, Белите брези",2001,МЕЗОНЕТ,Тухла,119900
130,13,14,"град София, Дружба 2",1988,МЕЗОНЕТ,ЕПК,206000
130,1,7,"град София, Медицинска академия",1997,3-СТАЕН,Тухла,167000
130,4,7,"град София, Център",2010,4-СТАЕН,Тухла,259900
130,2,5,"град София, Център",1930,4-СТАЕН,Тухла,245500
130,2,4,"град София, ж.гр.Южен парк",2011,3-СТАЕН,Тухла,224998
130,3,6,"град София, м-т Гърдова глава",2019,3-СТАЕН,Тухла,129920
130,4,6,"град София, м-т Гърдова глава",2019,3-СТАЕН,Тухла,136400
130,3,6,"град София, м-т Гърдова глава",2019,3-СТАЕН,Тухла,136500
130,5,6,"град София, Банишора",2020,4-СТАЕН,Тухла,121800
130,2,3,"град София, Бояна",2018,4-СТАЕН,Тухла,136540
130,2,15,"град София, Зона Б-18",1990,4-СТАЕН,ЕПК,110990
130,2,5,"град София, Кръстова вада",2010,4-СТАЕН,Тухла,110000
130,1,6,"град София, Център",1950,4-СТАЕН,Тухла,249890
130,3,5,"град София, Медицинска академия",2000,4-СТАЕН,Тухла,265000
130,1,5,"град София, Оборище",1940,4-СТАЕН,Тухла,214000
130,2,6,"град София, Овча купел",2014,4-СТАЕН,Тухла,98000
130,1,3,"град София, Овча купел",1965,4-СТАЕН,Тухла,140000
130,2,5,"град София, Павлово",2008,4-СТАЕН,Тухла,159000
130,5,6,"град София, Белите брези",2001,3-СТАЕН,Тухла,114900
130,5,6,"град София, Белите брези",2000,3-СТАЕН,Тухла,116000
130,5,6,"град София, Белите брези",2001,3-СТАЕН,Тухла,119900
130,5,6,"град София, Белите брези",2001,3-СТАЕН,Тухла,120000
130,2,6,"град София, Белите брези",2017,3-СТАЕН,Тухла,143000
130,2,6,"град София, Белите брези",2018,3-СТАЕН,Тухла,143000
130,3,7,"град София, Белите брези",2012,3-СТАЕН,Тухла,148000
130,5,7,"град София, Борово",2000,3-СТАЕН,Тухла,139500
130,4,6,"град София, Бояна",2019,3-СТАЕН,Тухла,130000
130,3,5,"град София, Бояна",2017,3-СТАЕН,Тухла,136400
130,4,5,"град София, Белите брези",1991,3-СТАЕН,Тухла,99000
130,2,5,"град София, Бояна",2009,3-СТАЕН,Тухла,156000
130,10,10,"град София, Бъкстон",2018,3-СТАЕН,Тухла,120000
130,5,5,"град София, Бъкстон",2009,3-СТАЕН,Тухла,207000
130,2,4,"град София, Витоша",2020,3-СТАЕН,Тухла,108300
130,2,4,"град София, Витоша",2018,3-СТАЕН,Тухла,129990
130,1,1,"град София, Витоша",2010,3-СТАЕН,Тухла,139500
130,2,5,"град София, Витоша",2009,3-СТАЕН,Тухла,175000
130,3,6,"град София, Витоша",2009,3-СТАЕН,Тухла,179000
130,2,5,"град София, Бояна",2009,3-СТАЕН,Тухла,156000
130,4,7,"град София, Гео Милев",1997,3-СТАЕН,Тухла,185000
130,3,5,"град София, Лозенец",2003,3-СТАЕН,Тухла,219000
130,3,5,"град София, Хладилника",2003,3-СТАЕН,Тухла,219000
130,3,4,"град София, Център",1940,3-СТАЕН,Тухла,350000
130,3,4,"град София, Център",1940,4-СТАЕН,Тухла,350000
130,5,5,"град София, Лозенец",1970,2-СТАЕН,Тухла,122000
130,7,7,"град София, Борово",2007,3-СТАЕН,Тухла,118000
130,2,5,"град София, Витоша",2010,3-СТАЕН,Тухла,110000
130,2,6,"град София, Гоце Делчев",2019,3-СТАЕН,Тухла,161712
130,2,3,"град София, Изток",1975,3-СТАЕН,Тухла,320000
130,3,7,"град София, Лозенец",2008,3-СТАЕН,Тухла,179000
130,8,8,"град София, Овча купел",2010,3-СТАЕН,Тухла,105000
130,4,6,"град София, Редута",2008,3-СТАЕН,Тухла,144990
130,7,12,"град София, Младост 2",1990,4-СТАЕН,Тухла,160000
130,5,6,"град София, Надежда 2",2009,4-СТАЕН,Тухла,112000
130,5,5,"град София, Княжево",2012,2-СТАЕН,Тухла,113000
130,6,6,"град София, Люлин 2",2006,2-СТАЕН,Тухла,83000
130,7,7,"град София, Манастирски ливади",2007,3-СТАЕН,Тухла,118000
130,1,5,"град София, Овча купел",2019,МЕЗОНЕТ,Тухла,133930
130,3,5,"град София, Горна баня",2003,3-СТАЕН,Тухла,139999
130,2,4,"град София, Карпузица",2002,3-СТАЕН,Тухла,145000
130,3,5,"град София, Княжево",2019,3-СТАЕН,Тухла,136400
130,2,5,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,130000
130,2,6,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,135999
130,2,6,"град София, Кръстова вада",2018,3-СТАЕН,Тухла,136500
130,2,5,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,138000
130,2,6,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,139286
130,7,7,"град София, Кръстова вада",2016,3-СТАЕН,Тухла,280000
130,8,12,"град София, Лагера",1991,3-СТАЕН,ЕПК,144900
130,5,8,"град София, Изток",2010,3-СТАЕН,Тухла,290000
130,18,20,"град София, Лозенец",1986,3-СТАЕН,ЕПК,215000
130,2,4,"град София, Лозенец",2011,3-СТАЕН,Тухла,224998
130,3,5,"град София, Лозенец",2003,3-СТАЕН,Тухла,259000
130,5,7,"град София, Люлин - център",2019,3-СТАЕН,Тухла,103000
130,5,7,"град София, Люлин 8",2019,3-СТАЕН,Тухла,103000
130,4,5,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,120990
130,6,6,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,125000
130,3,5,"град София, Манастирски ливади",2015,3-СТАЕН,Тухла,130000
130,3,5,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,130588
130,2,6,"град София, Манастирски ливади",2019,3-СТАЕН,Тухла,141547
130,3,5,"град София, Горна баня",2000,3-СТАЕН,Тухла,140000
130,4,8,"град София, Зона Б-18",2021,3-СТАЕН,Тухла,149900
130,5,9,"град София, Гоце Делчев",2014,3-СТАЕН,Тухла,185000
130,5,9,"град София, Гоце Делчев",2014,3-СТАЕН,Тухла,189000
130,1,6,"град София, Гоце Делчев",2008,3-СТАЕН,Тухла,230000
130,1,8,"град София, Дианабад",2019,3-СТАЕН,Тухла,119480
130,4,8,"град София, Дианабад",2021,3-СТАЕН,Тухла,176854
130,2,5,"град София, Дианабад",1994,3-СТАЕН,Тухла,180000
130,6,10,"град София, Дианабад",2021,3-СТАЕН,Тухла,187558
130,13,14,"град София, Дружба 2",1988,3-СТАЕН,ЕПК,206000
130,5,6,"град София, Дървеница",2019,3-СТАЕН,Тухла,117000
130,5,6,"град София, Дървеница",2019,3-СТАЕН,Тухла,117999
130,5,6,"град София, Дървеница",2019,3-СТАЕН,Тухла,118000
130,6,6,"град София, Дървеница",2017,3-СТАЕН,Тухла,126000
130,5,6,"град София, Дървеница",2019,3-СТАЕН,Тухла,130000
130,6,6,"град София, Дървеница",2018,3-СТАЕН,Тухла,130000
130,5,6,"град София, Дървеница",2019,3-СТАЕН,Тухла,141500
130,5,6,"град София, Дървеница",2019,3-СТАЕН,Тухла,141600
130,5,5,"град София, Карпузица",2015,"АТЕЛИЕ, ТАВАН",Тухла,125000
131,5,6,"град София, Център",2019,4-СТАЕН,Тухла,126154
131,2,3,"град София, Симеоново",2011,3-СТАЕН,Тухла,129500
131,7,7,"град София, Стрелбище",2005,3-СТАЕН,Тухла,163750
131,6,7,"град София, Стрелбище",2005,3-СТАЕН,Тухла,164000
131,4,8,"град София, Център",2021,3-СТАЕН,Тухла,149900
131,4,8,"град София, Център",2019,3-СТАЕН,Тухла,149900
131,5,8,"град София, Гоце Делчев",1997,4-СТАЕН,Тухла,205000
131,3,9,"град София, Манастирски ливади",2019,4-СТАЕН,Тухла,163713
131,9,9,"град София, Овча купел",2029,4-СТАЕН,Тухла,179895
131,6,6,"град София, Център",2020,4-СТАЕН,Тухла,173550
131,4,5,"град София, Център",2004,4-СТАЕН,Тухла,261800
131,3,5,"град София, Център",2004,4-СТАЕН,Тухла,261800
131,4,5,"град София, Център",2004,4-СТАЕН,Тухла,262000
131,4,5,"град София, Център",2004,4-СТАЕН,Тухла,262000
131,4,5,"град София, Център",2004,4-СТАЕН,Тухла,262000
131,3,4,"град София, Център",1935,МНОГОСТАЕН,Тухла,240000
131,8,8,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,102000
131,8,8,"град София, Овча купел 2",2011,3-СТАЕН,Тухла,101800
131,2,6,"град София, Овча купел 1",2017,3-СТАЕН,Тухла,115000
131,3,4,"град София, Овча купел",2018,3-СТАЕН,Тухла,104100
131,2,5,"град София, Витоша",2017,3-СТАЕН,Тухла,176837
131,3,6,"град София, Овча купел",2011,3-СТАЕН,Тухла,117999
131,2,4,"град София, Бояна",2018,4-СТАЕН,Тухла,129900
131,4,8,"град София, Зона Б-5",2021,2-СТАЕН,Тухла,149900
131,7,8,"град София, Студентски град",2018,2-СТАЕН,Тухла,100600
131,5,6,"град София, Банишора",2019,3-СТАЕН,Тухла,124196
131,5,6,"град София, Банишора",2020,3-СТАЕН,Тухла,124450
131,2,5,"град София, Бояна",2009,3-СТАЕН,Тухла,156000
131,1,4,"град София, Лозенец",1965,МЕЗОНЕТ,Тухла,162000
