Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160311045817335&slink=60cijj&f1=1,471,0,0,0,"град София, Симеоново",1998,КЪЩА,Тухла,399000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j152689954554781&slink=60cijj&f1=1,471,902,0,0,"град София, Симеоново",2000,КЪЩА,Тухла,399000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159076689024502&slink=60cijj&f1=1,471,0,0,0,"град София, с. Панчарево",2018,КЪЩА,Тухла,790000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160085387521090&slink=60cijj&f1=1,471,1000,0,0,"град София, с. Панчарево",2018,КЪЩА,Тухла,890000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154383926810172&slink=60cijp&f1=1,475,750,0,0,"град София, Бояна",0,КЪЩА,Тухла,900000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154756112920735&slink=60cijp&f1=1,475,900,0,0,"град София, гр. Банкя",2012,КЪЩА,Тухла,840000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153129307302952&slink=60cijp&f1=1,475,900,0,0,"град София, гр. Банкя",2012,КЪЩА,Тухла,845000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155911815076507&slink=60cijp&f1=1,475,1260,0,0,"град София, с. Долни Богров",2011,КЪЩА,Тухла,213000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158376919308764&slink=60cijp&f1=1,475,331,3,3,"град София, Център",1934,КЪЩА,Тухла,980000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j122155780921812&slink=60cijr&f1=1,476,970,0,0,"град София, Орландовци",1980,КЪЩА,Тухла,229990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155479728638700&slink=60cijt&f1=1,478,890,0,0,"град София, Левски",2000,КЪЩА,Тухла,280000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153424192249771&slink=60cijt&f1=1,478,370,0,0,"град София, Център",1921,КЪЩА,Тухла,901900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159850608459342&slink=60cijt&f1=1,478,370,0,0,"град София, Център",0,КЪЩА,Тухла,901953
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157797108440219&slink=60cijt&f1=1,478,367,0,0,"град София, Център",1935,КЪЩА,Тухла,901953
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158376531214173&slink=60cijt&f1=1,478,370,0,0,"град София, Център",1925,КЪЩА,Тухла,901953
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j143643923007094&slink=60cijt&f1=1,478,370,0,0,"град София, Център",1921,КЪЩА,Тухла,901953
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156170602266589&slink=60cijt&f1=1,478,370,0,0,"град София, Център",1940,КЪЩА,Тухла,901953
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158342477859259&slink=60cijt&f1=1,478,370,0,0,"град София, Център",1940,КЪЩА,Тухла,902000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j144819592184484&slink=60cijz&f1=1,480,510,0,0,"град София, Бояна",2008,КЪЩА,Тухла,590000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160302524335877&slink=60cijz&f1=1,480,0,0,0,"град София, в.з.Киноцентъра",2005,КЪЩА,Тухла,1400000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j133527467452352&slink=60cijz&f1=1,480,450,0,0,"град София, Горубляне",0,КЪЩА,Тухла,600000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155922141135771&slink=60cijz&f1=1,480,420,0,0,"град София, Горубляне",2000,КЪЩА,Тухла,600000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j139946343575595&slink=60cijz&f1=1,480,660,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155507172861632&slink=60cijz&f1=1,480,760,0,0,"град София, гр. Банкя",1970,КЪЩА,Тухла,420000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159076408839695&slink=60cijz&f1=1,480,0,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,860000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160187642782722&slink=60cijz&f1=1,480,586,0,0,"град София, Княжево",1989,КЪЩА,Тухла,248000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159359080510225&slink=60cijz&f1=1,480,908,0,0,"град София, Левски В",0,КЪЩА,Тухла,280000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154953568359199&slink=60cijz&f1=1,480,370,0,0,"град София, Оборище",0,КЪЩА,Тухла,850000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j150355658024989&slink=60cijz&f1=1,480,400,0,0,"град София, с. Казичене",2015,КЪЩА,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153363153522462&slink=60cijz&f1=1,480,920,0,0,"град София, с. Лозен",0,КЪЩА,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155246618564041&slink=60cijz&f1=1,480,1200,0,0,"град София, с. Лозен",1992,КЪЩА,Тухла,520000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151202170260342&slink=60cijz&f1=1,480,370,0,0,"град София, Център",0,КЪЩА,Тухла,854900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151125732871672&slink=60cijz&f1=1,480,331,0,0,"град София, Център",0,КЪЩА,Тухла,980000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160380078931143&slink=60cik9&f1=1,482,1230,0,0,"град София, Драгалевци",2000,КЪЩА,Тухла,590000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j142585809300890&slink=60cikc&f1=1,485,340,0,0,"град София, Оборище",0,КЪЩА,Тухла,980000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159076400798668&slink=60cikd&f1=1,486,0,0,0,"град София, Бояна",0,КЪЩА,Тухла,748000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159523675686314&slink=60cikh&f1=1,487,0,0,0,"град София, Бояна",0,КЪЩА,Тухла,710000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157617591721328&slink=60cikk&f1=1,490,800,0,0,"град София, Бояна",1995,КЪЩА,Тухла,490000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157417336933607&slink=60cikk&f1=1,490,800,0,0,"град София, Бояна",0,КЪЩА,Тухла,499900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156863425859387&slink=60cikk&f1=1,490,800,0,0,"град София, в.з.Беловодски път",0,КЪЩА,Тухла,499900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157139782197409&slink=60cikk&f1=1,490,1150,0,0,"град София, Витоша",1995,КЪЩА,Тухла,439980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159671697794160&slink=60cikk&f1=1,490,220,0,0,"град София, гр. Банкя",1990,КЪЩА,Тухла,162000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158280554647719&slink=60cikk&f1=1,490,0,0,0,"град София, гр. Банкя",2010,КЪЩА,Тухла,520000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157607069623236&slink=60cikq&f1=1,493,369,0,0,"град София, Яворов",1923,КЪЩА,Тухла,830000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155911536979202&slink=60ciks&f1=1,494,120,0,0,"град София, гр. Банкя",2010,КЪЩА,Тухла,165000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j124601251306317&slink=60ciks&f1=1,494,580,0,0,"град София, Княжево",0,КЪЩА,Тухла,370000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151816437278299&slink=60ciku&f1=1,495,600,0,0,"град София, в.з.Малинова долина",2020,КЪЩА,Тухла,519750
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157018824065289&slink=60ciku&f1=1,495,615,0,0,"град София, в.з.Малинова долина",2020,КЪЩА,Тухла,495000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159464429110039&slink=60ciku&f1=1,495,500,0,4,"град София, Малинова долина",0,КЪЩА,Тухла,495000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153011452582907&slink=60ciku&f1=1,495,369,0,0,"град София, Център",1923,КЪЩА,Тухла,830000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158374585633010&slink=60ciku&f1=1,495,395,0,0,"град София, Яворов",1933,КЪЩА,ЕПК,830000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160344489691283&slink=60cikz&f1=1,496,1500,0,0,"град София, с. Герман",2020,КЪЩА,Тухла,460000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160190866631146&slink=60cil5&f1=1,500,489,0,0,"град София, Драгалевци",2020,КЪЩА,Тухла,630000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j150712858179647&slink=60cil5&f1=1,500,0,0,0,"град София, Лозенец",2009,КЪЩА,Тухла,750000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159004514285528&slink=60cil5&f1=1,500,650,0,0,"град София, м-т Камбаните",2018,КЪЩА,Тухла,386500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159781952603001&slink=60cil5&f1=1,500,340,0,0,"град София, Надежда 1",0,КЪЩА,Тухла,258000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154261894663885&slink=60cil5&f1=1,500,740,0,0,"град София, Бояна",0,КЪЩА,Тухла,550000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159078382952152&slink=60cil5&f1=1,500,0,0,0,"град София, в.з.Киноцентъра",2020,КЪЩА,Тухла,890000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j152422982530134&slink=60cil5&f1=1,500,1320,0,0,"град София, в.з.Малинова долина",0,КЪЩА,Панел,750000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155378894903811&slink=60cil5&f1=1,500,1200,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,270000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160259438932361&slink=60cil5&f1=1,500,637,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,320000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153147727461110&slink=60cil5&f1=1,500,1000,0,0,"град София, гр. Банкя",2006,КЪЩА,Тухла,530000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155472848206584&slink=60cil5&f1=1,500,652,0,0,"град София, Драгалевци",2004,КЪЩА,Тухла,515000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159532065697031&slink=60cil5&f1=1,500,2300,0,0,"град София, Драгалевци",2014,КЪЩА,Тухла,850000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j148673282663545&slink=60cil5&f1=1,500,540,0,0,"град София, Княжево",0,КЪЩА,Тухла,200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160158504904809&slink=60cil5&f1=1,500,500,0,0,"град София, Кръстова вада",0,КЪЩА,Тухла,1500000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j125025526608867&slink=60cil5&f1=1,500,0,0,0,"град София, Лозенец",0,КЪЩА,Тухла,750000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155246482661021&slink=60cil5&f1=1,500,0,0,0,"град София, Лозенец",2008,КЪЩА,Тухла,750000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158910883226644&slink=60cil5&f1=1,500,1320,0,0,"град София, м-т Детски град",2019,КЪЩА,Тухла,750000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160087302262210&slink=60cil5&f1=1,500,2880,0,0,"град София, Манастирски ливади",1998,КЪЩА,Тухла,1750000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158531731311284&slink=60cil5&f1=1,500,340,0,0,"град София, Надежда 1",0,КЪЩА,Тухла,260000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151845023887079&slink=60cil5&f1=1,500,870,0,0,"град София, Павлово",2000,КЪЩА,Тухла,625000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156985441305822&slink=60cil5&f1=1,500,650,0,0,"град София, Симеоново",2000,КЪЩА,Тухла,360000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158978708475205&slink=60cil5&f1=1,500,800,0,0,"град София, Симеоново",2021,КЪЩА,Тухла,599999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159629065676049&slink=60cil5&f1=1,500,500,0,0,"град София, Филиповци",0,КЪЩА,Тухла,175999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j141268630641702&slink=60cil5&f1=1,500,900,0,0,"град София, Център",0,КЪЩА,Тухла,1999000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159491508346206&slink=60cil5&f1=1,500,270,0,0,"град София, Яворов",0,КЪЩА,Тухла,2000000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158271289339128&slink=60cil5&f1=1,500,250,0,0,"град София, Яворов",0,КЪЩА,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j146134564291268&slink=60cill&f1=1,502,380,0,0,"град София, Витоша",2016,КЪЩА,Тухла,330000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160223834930220&slink=60ciln&f1=1,503,480,0,0,"град София, Драгалевци",2020,КЪЩА,Тухла,630000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159895891126495&slink=60ciln&f1=1,503,2885,0,0,"град София, Манастирски ливади",1997,КЪЩА,Тухла,1780000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159076808452922&slink=60cilr&f1=1,505,0,0,0,"град София, гр. Банкя",2016,КЪЩА,Тухла,390000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159784437817405&slink=60cilu&f1=1,508,0,2,2,"град София, Младост 1А",2010,КЪЩА,Тухла,680000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155595617594004&slink=60cilx&f1=1,510,1000,0,0,"град София, гр. Банкя",2004,КЪЩА,Тухла,380000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153751976042346&slink=60cim0&f1=1,512,700,0,0,"град София, Драгалевци",2015,КЪЩА,Тухла,740000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155057851686818&slink=60cim1&f1=1,513,2250,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,850000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j149562300807070&slink=60cim5&f1=1,515,795,0,0,"град София, Горна баня",2016,КЪЩА,Тухла,890000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j149698991570440&slink=60cim9&f1=1,518,700,0,0,"град София, Бояна",0,КЪЩА,Тухла,696000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159137428831195&slink=60cimb&f1=1,520,335,0,0,"град София, Хаджи Димитър",2005,КЪЩА,Тухла,420000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159965472758328&slink=60cimb&f1=1,520,520,0,0,"град София, Бояна",2021,КЪЩА,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158323796559219&slink=60cimb&f1=1,520,1500,0,0,"град София, с. Панчарево",2017,КЪЩА,Тухла,360000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155181307537918&slink=60cimc&f1=1,521,350,0,0,"град София, Бояна",2005,КЪЩА,Тухла,470000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159189500937692&slink=60cimf&f1=1,523,672,0,0,"град София, с. Панчарево",2009,КЪЩА,Тухла,207000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159887402338704&slink=60cimh&f1=1,524,830,0,0,"град София, в.з.Малинова долина",0,КЪЩА,Тухла,1600000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159404419473805&slink=60cimh&f1=1,524,360,0,0,"град София, Център",0,КЪЩА,Тухла,1200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153205067881561&slink=60cimh&f1=1,524,0,0,0,"град София, Център",0,КЪЩА,Тухла,1200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157415710029464&slink=60cimj&f1=1,525,0,0,0,"град София, Манастирски ливади",0,КЪЩА,Тухла,420000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157363578120253&slink=60cimj&f1=1,525,0,0,0,"град София, Манастирски ливади",2002,КЪЩА,Тухла,420000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159067189541884&slink=60cimm&f1=1,526,0,0,0,"град София, Витоша",2014,КЪЩА,Тухла,199000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159464372142721&slink=60cimo&f1=1,528,500,0,4,"град София, Малинова долина",0,КЪЩА,Тухла,528000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155481688525435&slink=60cimp&f1=1,529,659,0,0,"град София, Модерно предградие",1993,КЪЩА,Тухла,240000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158574553440753&slink=60cimq&f1=1,530,500,0,0,"град София, Бояна",2019,КЪЩА,Тухла,1000000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153183194160206&slink=60cimq&f1=1,530,550,0,0,"град София, в.з.Малинова долина",0,КЪЩА,Тухла,549000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151550405873772&slink=60cimw&f1=1,534,924,0,0,"град София, гр. Банкя",2004,КЪЩА,Тухла,369575
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160192515242697&slink=60cimw&f1=1,534,994,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,394000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159188142061904&slink=60cimz&f1=1,535,622,0,0,"град София, с. Бистрица",2010,КЪЩА,Тухла,600350
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158576198915807&slink=60cimz&f1=1,535,632,0,0,"град София, с. Бистрица",2010,КЪЩА,Тухла,618675
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155861742412372&slink=60cimz&f1=1,535,600,0,0,"град София, с. Бистрица",2014,КЪЩА,Тухла,683627
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155565265466637&slink=60cin7&f1=1,540,680,0,0,"град София, гр. Банкя",1998,КЪЩА,Тухла,400000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159930381584068&slink=60cin7&f1=1,540,680,0,0,"град София, гр. Банкя",1998,КЪЩА,Тухла,420000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157530952112793&slink=60cin7&f1=1,540,700,0,0,"град София, гр. Банкя",2019,КЪЩА,Тухла,599000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j145863674924174&slink=60cin7&f1=1,540,1030,0,0,"град София, Малинова долина",2000,КЪЩА,Тухла,580000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j143254317002478&slink=60cin7&f1=1,540,600,0,0,"град София, Манастирски ливади",2000,КЪЩА,Тухла,650000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160191351154813&slink=60cin7&f1=1,540,0,0,0,"град София, с. Бистрица",0,КЪЩА,Тухла,460000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153328283615537&slink=60cing&f1=1,543,800,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,585000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159895441304158&slink=60cing&f1=1,543,1761,0,0,"град София, Суходол",1994,КЪЩА,Тухла,378000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158392496487212&slink=60cinl&f1=1,545,395,0,0,"град София, гр. Нови Искър",2006,КЪЩА,Тухла,175000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155540932691639&slink=60cinl&f1=1,545,700,0,0,"град София, Симеоново",0,КЪЩА,Тухла,310000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159077018592623&slink=60cinq&f1=1,550,0,0,0,"град София, Бояна",2005,КЪЩА,Тухла,650000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159904823774316&slink=60cinq&f1=1,550,1030,0,2,"град София, Бояна",0,КЪЩА,Тухла,695000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j147558886442319&slink=60cinq&f1=1,550,500,0,0,"град София, Бояна",2005,КЪЩА,Тухла,750000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j149639285253353&slink=60cinq&f1=1,550,500,0,0,"град София, Бояна",2017,КЪЩА,Тухла,1000000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j149449346650793&slink=60cinq&f1=1,550,500,0,0,"град София, Бояна",2017,КЪЩА,Тухла,1000000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154987759054366&slink=60cinq&f1=1,550,1130,0,0,"град София, в.з.Бункера",2019,КЪЩА,Тухла,450000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159922844343504&slink=60cinq&f1=1,550,880,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,800000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156739129361310&slink=60cinq&f1=1,550,500,0,0,"град София, Драгалевци",2008,КЪЩА,Тухла,490000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156042835161575&slink=60cinq&f1=1,550,600,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,690000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156439637272647&slink=60cinq&f1=1,550,709,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,750000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160257255249566&slink=60cinq&f1=1,550,480,0,0,"град София, Драгалевци",2018,КЪЩА,Тухла,890000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156724853498764&slink=60cinq&f1=1,550,1200,0,0,"град София, Княжево",2000,КЪЩА,Тухла,285000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155355005839020&slink=60cinq&f1=1,550,250,0,0,"град София, Симеоново",0,КЪЩА,Тухла,348500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157883966604504&slink=60cinq&f1=1,550,690,0,0,"град София, Симеоново",2013,КЪЩА,Тухла,400000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157676825352072&slink=60cinq&f1=1,550,260,0,0,"град София, Яворов",2019,КЪЩА,Тухла,2800000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j150341455643691&slink=60cinq&f1=1,550,260,0,0,"град София, Яворов",0,КЪЩА,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160258280393097&slink=60cio8&f1=1,557,938,0,0,"град София, с. Панчарево",0,КЪЩА,Тухла,780000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158091363525987&slink=60ciod&f1=1,560,594,0,0,"град София, Драгалевци",1970,КЪЩА,Тухла,620000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159894146150850&slink=60ciod&f1=1,560,635,0,0,"град София, Драгалевци",2019,КЪЩА,Тухла,800000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160204707562508&slink=60ciod&f1=1,560,0,0,0,"град София, Драгалевци",2018,КЪЩА,Тухла,1500000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j142409734278023&slink=60ciod&f1=1,560,580,0,0,"град София, с. Панчарево",0,КЪЩА,Тухла,316000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155473139214724&slink=60ciod&f1=1,560,580,0,0,"град София, с. Панчарево",2000,КЪЩА,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155928925392328&slink=60ciod&f1=1,560,1500,0,0,"град София, с. Чепинци",2015,КЪЩА,Тухла,230000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j142416475420961&slink=60ciod&f1=1,560,260,0,0,"град София, Сердика",2005,КЪЩА,Тухла,570000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159076791263785&slink=60ciof&f1=1,561,0,0,0,"град София, Драгалевци",2020,КЪЩА,Тухла,800000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j141638720217407&slink=60ciof&f1=1,561,260,0,0,"град София, Център",2005,КЪЩА,Тухла,600000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160215447377444&slink=60ciok&f1=1,565,1100,0,0,"град София, гр. Банкя",2010,КЪЩА,Тухла,435000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157363652934403&slink=60ciok&f1=1,565,1698,0,0,"град София, гр. Нови Искър",0,КЪЩА,Тухла,230000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156337351524145&slink=60ciok&f1=1,565,1100,0,3,"град София, Малинова долина",2018,КЪЩА,Тухла,565000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j150366685234245&slink=60ciok&f1=1,565,700,0,0,"град София, Малинова долина",2018,КЪЩА,Тухла,565000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153268461113821&slink=60ciok&f1=1,565,850,0,0,"град София, с. Панчарево",2018,КЪЩА,Тухла,1115310
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158375797854845&slink=60cior&f1=1,570,0,0,0,"град София, Бояна",2007,КЪЩА,Тухла,699990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160266458666049&slink=60cior&f1=1,570,1040,0,0,"град София, с. Бистрица",0,КЪЩА,Тухла,384900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158945887182772&slink=60ciot&f1=1,571,1730,0,0,"град София, с. Панчарево",1990,КЪЩА,Тухла,479990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159592750799787&slink=60cip0&f1=1,576,400,0,0,"град София, Симеоново",2007,КЪЩА,Тухла,1300000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159077716644479&slink=60cip0&f1=1,576,0,2,3,"град София, Симеоново",2008,КЪЩА,Тухла,1350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159465535818009&slink=60cip6&f1=1,580,1100,0,0,"град София, в.з.Малинова долина",2008,КЪЩА,Тухла,1200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158067971339421&slink=60cip6&f1=1,580,593,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,620000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151198014743201&slink=60cip6&f1=1,580,700,0,0,"град София, с. Владая",0,КЪЩА,Тухла,170000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j148344275921209&slink=60ciph&f1=1,588,1156,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,290000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159077867331948&slink=60ciph&f1=1,588,0,0,0,"град София, гр. Банкя",2000,КЪЩА,Тухла,480000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159894609029661&slink=60cipk&f1=1,590,509,0,2,"град София, Бояна",2010,КЪЩА,Тухла,590000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159076373154461&slink=60cipk&f1=1,590,0,0,0,"град София, Бояна",0,КЪЩА,Тухла,590000
